YEAR,WORK_GU,TOTAL_PEOPLE,RATE_UNDER 20s,RATE_20s-30s,RATE_40s-50s,RATE_60s-70s,RATE_OVER 80s,RATE_20M_Won,RATE_30M_Won,RATE_40M_Won,RATE_50M_Won,RATE_60M_Won,RATE_70M_Won,RATE_OVER_70M_Won,APT_PRICE_INDEX,APT_NUM,APT_RATE,NUM_INSU,INSU_MONEY,FOOD_TRASH,BIRTH_RATE,TOTAL_OIL,GASOLINE,KEROSENE,DIESEL,LPG,OTHER_OIL,TOTAL_GASUSE,GASUSE_HOME,GASUSE_COMMON,GASUSE_WORK,GASUSE_IND,GASUSE_HEAT,GASUSE_TRF,NUM_HYDCAR,TOTAL_ALONE,ALONE_65-79,ALONE_OVER_80,TOTAL_ALONE_BASIC,ALONE_BASIC_65-79,ALONE_BASIC_OVER_80,TOTAL_ALONE_LOW,ALONE_LOW_65-79,ALONE_LOW_OVER_80,TOTAL_ALONE_COMM,ALONE_COMM_65-79,ALONE_COMM_OVER_80,TOTAL_HOUSE,NUM_DANDOK,NUM_COMDAN,NUM_MULTI,NUM_WITHSALES,NUM_TOWNH,NUM_DASEDE,NUM_NOLIVE,PEOPEL_DENS,TOTAL_SD,SD_1MEM,SD_2MEM,SD_3MEM,SD_4MEM,SD_5MEM,SD_6MEM,SD_7MEM,SD_8MEM,SD_9MEM,SD_10MEM,RATE_VAC_1ST,RATE_VAC_2ND,RATE_VAC_3RD,RATE_VAC_4TH,RATE_VAC_VER2,TOTAL_AVG_AGE,MEN_AVG_AGE,WOMEN_AVG_AGE,TOTAL_LIB,TOTAL_REC,RESTAURANTS,CATERING,FOOD_PROCESS,FOOD_TRANS_SALES,HEALTH_FUNCTION_SALES,TOTAL_ELEC,RESIDENTIAL,GENERAL,EDUCATIONAL,INDUSTRIAL,AGRICULTURAL,STREETLIGHT,NIGHTUSE,MANUFACTURING,RETAIL,TOTAL_MED
2021,용산구,237285.0,12.58,32.2,31.53,19.42,4.27,0.11,0.36,0.22,0.12,0.06,0.04,0.1,100.3,49.0,76.5625,5620670.0,309883841.0,63.7,0.664,263.0,127.0,6.0,102.0,16.0,12.0,119634.0,75136.0,21392.0,19524.0,427.0,3155.0,0.0,29.0,11170.0,7673.0,3497.0,2650.0,1826.0,824.0,345.0,199.0,146.0,8175.0,5648.0,2527.0,75739.0,13716.0,4794.0,7193.0,1729.0,3911.0,18785.0,696.0,10852.0,109805.0,54005.0,23836.0,16454.0,11744.0,2808.0,694.0,178.0,51.0,18.0,17.0,86.03,85.24,62.07,12.06,13.71,44.4,43.6,45.1,4.0,8285.0,6368.0,161.0,500.0,436.0,820.0,1514990.0,443057.0,882587.0,56531.0,107465.0,263.0,11137.0,13950.0,26.0,759.0,785.0
2021,은평구,477173.0,13.67,28.09,32.0,22.19,4.04,0.12,0.36,0.26,0.12,0.06,0.03,0.05,93.8,114.0,96.61016949152544,13293126.0,697514537.0,78.4,0.604,717.0,296.0,7.0,209.0,204.0,1.0,183385.0,132241.0,17164.0,8487.0,81.0,10.0,25402.0,58.0,20800.0,13782.0,7018.0,6273.0,4267.0,2006.0,695.0,405.0,290.0,13832.0,9110.0,4722.0,156710.0,14627.0,4073.0,7977.0,2577.0,5842.0,70307.0,1222.0,16061.0,213876.0,85908.0,52590.0,38249.0,28440.0,6772.0,1490.0,291.0,83.0,28.0,25.0,86.42,85.7,64.46,14.96,13.95,45.1,44.1,46.0,8.0,7695.0,5573.0,202.0,643.0,149.0,1128.0,1505392.0,698647.0,555434.0,40555.0,194765.0,256.0,7211.0,8524.0,28.0,825.0,853.0
2021,종로구,153789.0,11.85,31.22,31.18,21.09,4.65,0.15,0.39,0.21,0.1,0.05,0.03,0.07,96.0,16.0,61.53846153846154,3690754.0,211263638.0,76.1,0.531,259.0,69.0,10.0,75.0,43.0,62.0,122745.0,58612.0,28041.0,35265.0,603.0,224.0,0.0,44.0,8573.0,6219.0,2354.0,1839.0,1356.0,483.0,337.0,197.0,140.0,6397.0,4666.0,1731.0,46885.0,11987.0,6367.0,4013.0,1607.0,5490.0,12725.0,908.0,6431.0,72524.0,37680.0,14450.0,10269.0,7570.0,1927.0,461.0,116.0,33.0,7.0,11.0,86.53,85.78,64.06,13.85,14.07,45.6,45.1,46.1,7.0,10945.0,9461.0,184.0,437.0,49.0,814.0,1721240.0,272932.0,1220446.0,103543.0,75156.0,25.0,7815.0,41323.0,37.0,946.0,983.0
2021,중구,131787.0,10.46,32.77,30.37,21.97,4.43,0.15,0.4,0.2,0.1,0.05,0.03,0.06,93.8,30.0,71.42857142857143,3417081.0,191888933.0,80.8,0.634,253.0,81.0,21.0,54.0,53.0,44.0,131484.0,42035.0,43124.0,44604.0,977.0,9.0,735.0,22.0,7553.0,5538.0,2015.0,2168.0,1564.0,604.0,265.0,138.0,127.0,5120.0,3836.0,1284.0,42319.0,5865.0,2218.0,2388.0,1259.0,1896.0,7370.0,861.0,13231.0,63139.0,32954.0,13867.0,8673.0,5782.0,1376.0,342.0,97.0,27.0,4.0,17.0,87.27,86.52,63.85,14.27,13.87,46.1,45.4,46.7,9.0,10809.0,8628.0,199.0,479.0,600.0,903.0,2305200.0,219366.0,1753797.0,48485.0,225239.0,0.0,9656.0,48657.0,37.0,1114.0,1151.0
2021,중랑구,391885.0,12.05,28.94,31.81,23.52,3.67,0.12,0.39,0.27,0.11,0.05,0.02,0.03,95.7,95.0,95.95959595959596,11211742.0,587758007.0,86.7,0.65,784.0,264.0,10.0,271.0,238.0,0.0,150392.0,109582.0,13247.0,3699.0,1422.0,2.0,22440.0,15.0,19260.0,14851.0,4409.0,7074.0,4865.0,2209.0,1366.0,833.0,533.0,10820.0,9153.0,1667.0,114488.0,17995.0,1701.0,12967.0,3327.0,4423.0,33916.0,1503.0,21188.0,187413.0,83492.0,45637.0,30591.0,21598.0,4854.0,955.0,221.0,39.0,17.0,9.0,87.92,87.19,66.06,15.39,13.41,45.7,44.9,46.5,5.0,6974.0,5095.0,215.0,579.0,319.0,766.0,1161372.0,561516.0,481863.0,31298.0,72104.0,378.0,10630.0,3582.0,47.0,768.0,815.0
2022,강남구,534103.0,17.36,27.47,33.83,18.32,3.01,0.09,0.28,0.21,0.13,0.07,0.05,0.18,100.9,176.0,88.88888888888889,13109793.0,667817416.0,242.6,0.49,2435.0,701.0,6.0,378.0,995.0,356.0,312781.0,110847.0,73405.0,62994.0,39.0,58098.0,7398.0,96.0,19102.0,13986.0,5116.0,3492.0,2531.0,961.0,233.0,132.0,101.0,15377.0,11323.0,4054.0,178493.0,6223.0,744.0,4121.0,1358.0,5649.0,33469.0,1553.0,13522.0,232777.0,94198.0,46546.0,41561.0,39360.0,8455.0,1949.0,470.0,166.0,43.0,29.0,81.61,80.67,55.81,9.08,11.82,41.9,41.2,42.5,15.0,24961.0,17369.0,431.0,1144.0,1698.0,4319.0,4822166.0,985159.0,3425904.0,52769.0,291674.0,1593.0,18408.0,46658.0,160.0,4103.0,4263.0
2022,강동구,464037.0,15.51,27.81,31.69,21.91,3.07,0.1,0.34,0.26,0.13,0.06,0.04,0.08,96.5,100.0,90.09009009009009,12827314.0,657029482.0,110.4,0.719,680.0,221.0,16.0,147.0,295.0,1.0,216834.0,107673.0,24732.0,10799.0,309.0,64010.0,9311.0,88.0,17268.0,13512.0,3756.0,4977.0,3422.0,1555.0,632.0,391.0,241.0,11659.0,9699.0,1960.0,148323.0,9411.0,472.0,6747.0,2192.0,3216.0,38934.0,1041.0,18871.0,202169.0,75420.0,47395.0,38792.0,32063.0,6707.0,1344.0,323.0,77.0,30.0,18.0,85.13,84.35,61.84,12.13,12.35,43.0,42.1,43.8,9.0,8304.0,5455.0,276.0,730.0,495.0,1348.0,1659003.0,678469.0,761865.0,36356.0,165714.0,1694.0,9145.0,5759.0,45.0,1183.0,1228.0
2022,강북구,297702.0,11.16,26.24,31.54,25.87,5.19,0.14,0.41,0.25,0.1,0.04,0.02,0.03,91.8,44.0,95.65217391304348,8406780.0,455025679.0,68.7,0.483,624.0,211.0,2.0,175.0,235.0,0.0,133410.0,104083.0,12621.0,6013.0,108.0,0.0,10585.0,10.0,26603.0,19325.0,7278.0,6760.0,4705.0,2055.0,854.0,510.0,344.0,18989.0,14110.0,4879.0,99477.0,17134.0,4640.0,9995.0,2499.0,4867.0,40483.0,996.0,12614.0,144313.0,65435.0,35336.0,23047.0,15842.0,3644.0,791.0,150.0,36.0,17.0,15.0,88.15,87.38,66.96,17.13,13.88,46.7,45.6,47.8,7.0,6504.0,4586.0,166.0,661.0,342.0,749.0,933057.0,422521.0,419954.0,26995.0,53374.0,78.0,5300.0,4836.0,10.0,661.0,671.0
2022,강서구,574638.0,13.42,31.8,30.15,21.2,3.42,0.11,0.34,0.26,0.13,0.06,0.04,0.07,97.6,161.0,97.57575757575758,15349458.0,798213378.0,144.1,0.588,9999.0,625.0,21.0,557.0,426.0,8370.0,211663.0,128274.0,33205.0,14348.0,2073.0,21216.0,12547.0,63.0,24691.0,18473.0,6218.0,9757.0,6670.0,3087.0,676.0,411.0,265.0,14258.0,11392.0,2866.0,201611.0,9717.0,1126.0,6449.0,2142.0,4751.0,68125.0,1073.0,13862.0,273697.0,122745.0,62742.0,44308.0,34304.0,7591.0,1522.0,356.0,88.0,25.0,16.0,86.73,85.98,62.7,12.43,11.52,43.1,42.3,43.8,9.0,12786.0,8755.0,391.0,873.0,817.0,1950.0,2752727.0,862444.0,1477648.0,52948.0,323189.0,5740.0,13035.0,17723.0,86.0,1651.0,1737.0
2022,관악구,501226.0,9.09,40.93,26.78,19.66,3.54,0.12,0.4,0.26,0.11,0.05,0.02,0.04,96.6,68.0,100.0,12720490.0,662812534.0,94.2,0.422,540.0,226.0,2.0,144.0,166.0,1.0,209052.0,163181.0,23689.0,16460.0,15.0,6.0,5701.0,35.0,21113.0,16078.0,5035.0,6799.0,4584.0,2215.0,795.0,503.0,292.0,13519.0,10991.0,2528.0,129778.0,20855.0,3473.0,14053.0,3329.0,6224.0,43684.0,1882.0,16951.0,283623.0,174511.0,51209.0,30121.0,21480.0,4897.0,1050.0,248.0,75.0,12.0,20.0,89.27,88.43,63.02,12.49,12.29,42.9,42.2,43.7,5.0,8371.0,6572.0,215.0,538.0,36.0,1010.0,1735924.0,696085.0,764069.0,220172.0,38644.0,172.0,10662.0,6119.0,23.0,966.0,989.0
2022,광진구,351252.0,12.08,35.1,30.07,19.43,3.33,0.13,0.38,0.24,0.11,0.05,0.03,0.06,97.1,60.0,92.3076923076923,9178628.0,461990580.0,86.8,0.461,850.0,403.0,2.0,286.0,158.0,1.0,153834.0,117413.0,25663.0,10600.0,153.0,4.0,0.0,20.0,17429.0,12637.0,4792.0,3489.0,2504.0,985.0,1002.0,592.0,410.0,12938.0,9541.0,3397.0,93555.0,14901.0,619.0,11300.0,2982.0,4158.0,39240.0,1394.0,20586.0,169291.0,83646.0,35216.0,25306.0,19866.0,4037.0,910.0,223.0,61.0,14.0,12.0,88.09,87.34,63.21,11.99,12.41,42.9,42.3,43.4,7.0,8165.0,5920.0,168.0,575.0,419.0,1083.0,1616001.0,508471.0,635263.0,86092.0,361560.0,324.0,8518.0,15774.0,47.0,1056.0,1103.0
2022,구로구,418418.0,13.18,28.77,31.84,22.56,3.65,0.13,0.39,0.24,0.11,0.05,0.03,0.05,97.9,126.0,91.97080291970804,11844290.0,634992040.0,82.2,0.684,1055.0,283.0,7.0,272.0,482.0,10.0,168083.0,127641.0,16071.0,16456.0,772.0,3572.0,3571.0,43.0,17186.0,12868.0,4318.0,4345.0,2902.0,1443.0,524.0,293.0,231.0,12317.0,9673.0,2644.0,137403.0,11182.0,1482.0,7938.0,1762.0,7518.0,31551.0,812.0,20794.0,183655.0,76076.0,44115.0,32141.0,24349.0,5422.0,1179.0,265.0,70.0,26.0,12.0,90.82,90.04,68.38,15.64,14.22,44.2,43.5,44.9,12.0,8008.0,5577.0,247.0,549.0,457.0,1178.0,1927165.0,631473.0,891532.0,38188.0,346352.0,676.0,9775.0,9169.0,129.0,1204.0,1333.0
2022,금천구,242818.0,10.52,31.77,31.15,22.94,3.61,0.14,0.41,0.25,0.11,0.05,0.02,0.03,95.6,39.0,95.1219512195122,6677842.0,365618089.0,55.0,0.588,524.0,222.0,2.0,201.0,97.0,2.0,105848.0,77568.0,12369.0,8808.0,1670.0,440.0,4993.0,18.0,11425.0,8640.0,2785.0,3929.0,2708.0,1221.0,722.0,480.0,242.0,6774.0,5452.0,1322.0,72044.0,8507.0,350.0,6968.0,1189.0,3929.0,25869.0,508.0,18649.0,119583.0,61035.0,26699.0,16794.0,11617.0,2691.0,535.0,146.0,43.0,17.0,6.0,92.88,92.14,70.16,16.57,13.72,44.8,44.0,45.5,4.0,6201.0,4203.0,177.0,428.0,455.0,938.0,1691616.0,356850.0,1078944.0,17880.0,225944.0,120.0,6770.0,5108.0,281.0,1103.0,1384.0
2022,노원구,508014.0,15.31,26.11,32.62,21.72,4.25,0.13,0.34,0.25,0.12,0.06,0.03,0.06,92.2,206.0,98.09523809523807,13600252.0,702466809.0,118.4,0.716,831.0,257.0,2.0,173.0,398.0,1.0,208354.0,89124.0,17134.0,14783.0,68.0,71102.0,16142.0,21.0,24701.0,17764.0,6937.0,9519.0,6272.0,3247.0,738.0,383.0,355.0,14444.0,11109.0,3335.0,192022.0,6519.0,2097.0,3262.0,1160.0,3487.0,15212.0,673.0,14335.0,217540.0,76674.0,52413.0,42908.0,36722.0,7157.0,1268.0,277.0,80.0,23.0,18.0,86.83,86.05,64.33,13.88,13.15,43.9,42.5,45.2,9.0,7930.0,5086.0,298.0,713.0,543.0,1290.0,1540077.0,700585.0,620632.0,123703.0,76030.0,425.0,11802.0,6899.0,46.0,955.0,1001.0
2022,도봉구,313989.0,12.52,25.16,31.79,25.58,4.95,0.13,0.37,0.26,0.11,0.05,0.03,0.04,91.4,100.0,96.15384615384616,8786242.0,465314375.0,72.8,0.573,716.0,312.0,3.0,244.0,156.0,1.0,137991.0,95707.0,9470.0,5749.0,1345.0,1.0,25719.0,18.0,16031.0,11494.0,4537.0,4458.0,2895.0,1563.0,652.0,331.0,321.0,10921.0,8268.0,2653.0,109190.0,8381.0,1308.0,5441.0,1632.0,4229.0,30210.0,706.0,15205.0,138356.0,49922.0,36182.0,26914.0,19708.0,4404.0,915.0,212.0,63.0,28.0,8.0,88.18,87.47,67.42,16.35,14.06,46.1,45.0,47.2,9.0,4580.0,3030.0,188.0,489.0,276.0,597.0,894641.0,444161.0,351362.0,33399.0,56145.0,249.0,6237.0,3086.0,16.0,554.0,570.0
2022,동대문구,353601.0,12.07,33.37,28.83,21.5,4.22,0.16,0.4,0.22,0.1,0.05,0.03,0.05,94.3,91.0,92.85714285714286,9369930.0,504685468.0,90.8,0.62,868.0,281.0,18.0,259.0,309.0,0.0,141834.0,112106.0,18476.0,10610.0,632.0,11.0,0.0,29.0,17653.0,13017.0,4636.0,5675.0,4007.0,1668.0,773.0,505.0,268.0,11205.0,8505.0,2700.0,106441.0,16110.0,3994.0,9353.0,2763.0,3298.0,17090.0,1498.0,24873.0,169873.0,84547.0,35506.0,25446.0,18777.0,4363.0,933.0,217.0,57.0,19.0,8.0,84.73,84.01,62.01,14.07,13.97,44.3,43.5,45.0,8.0,8698.0,5740.0,190.0,912.0,687.0,1169.0,1457689.0,550487.0,626175.0,92253.0,173352.0,109.0,8771.0,6541.0,72.0,1308.0,1380.0
2022,동작구,390432.0,12.49,33.27,29.56,20.74,3.94,0.12,0.35,0.24,0.12,0.06,0.03,0.08,98.9,104.0,93.69369369369367,10276655.0,540676297.0,85.3,0.567,458.0,234.0,7.0,127.0,90.0,1.0,161890.0,130367.0,14313.0,15237.0,58.0,1915.0,0.0,51.0,15104.0,11031.0,4073.0,4105.0,2736.0,1369.0,464.0,253.0,211.0,10535.0,8042.0,2493.0,120374.0,14058.0,2465.0,9468.0,2125.0,5157.0,34212.0,1026.0,23870.0,185773.0,87277.0,39532.0,29818.0,22921.0,4868.0,1003.0,262.0,54.0,21.0,17.0,86.87,86.14,63.14,12.9,13.28,43.5,42.6,44.4,7.0,6357.0,4457.0,197.0,631.0,347.0,725.0,1298388.0,567415.0,575986.0,83349.0,57436.0,358.0,7320.0,6524.0,18.0,665.0,683.0
2022,마포구,375585.0,13.33,34.73,30.72,17.45,3.77,0.12,0.34,0.23,0.12,0.06,0.04,0.1,96.4,111.0,92.5,9507635.0,487663262.0,84.6,0.529,414.0,173.0,5.0,134.0,77.0,24.0,185737.0,109909.0,29710.0,17305.0,11.0,16833.0,11969.0,66.0,13821.0,9375.0,4446.0,3152.0,2054.0,1098.0,859.0,526.0,333.0,9810.0,6795.0,3015.0,127057.0,10720.0,2500.0,5848.0,2372.0,3080.0,36850.0,1448.0,15745.0,180084.0,86480.0,37984.0,28051.0,21749.0,4540.0,937.0,243.0,67.0,21.0,12.0,85.98,85.19,60.74,10.93,12.27,42.2,41.5,42.8,6.0,14145.0,10857.0,220.0,880.0,716.0,1472.0,2265953.0,631198.0,1359640.0,61185.0,185279.0,93.0,12216.0,16341.0,78.0,1425.0,1503.0
2022,서대문구,319554.0,13.2,32.11,29.96,20.21,4.53,0.14,0.38,0.22,0.11,0.05,0.03,0.07,93.9,74.0,94.87179487179486,8431117.0,445029059.0,63.5,0.607,683.0,268.0,2.0,139.0,273.0,1.0,137583.0,98002.0,16920.0,22027.0,93.0,541.0,0.0,48.0,13663.0,9563.0,4100.0,3820.0,2445.0,1375.0,144.0,65.0,79.0,9699.0,7053.0,2646.0,105047.0,12239.0,2605.0,7910.0,1724.0,5457.0,28507.0,892.0,18129.0,145797.0,65136.0,32118.0,24402.0,18818.0,4132.0,870.0,236.0,53.0,23.0,9.0,84.54,83.82,62.16,13.21,13.49,43.9,43.0,44.8,4.0,6766.0,5083.0,189.0,463.0,270.0,761.0,1297535.0,480846.0,581675.0,189085.0,32671.0,27.0,7193.0,6038.0,27.0,672.0,699.0
2022,서초구,408451.0,18.16,26.61,33.7,18.42,3.11,0.08,0.27,0.22,0.13,0.08,0.05,0.18,102.8,134.0,89.93288590604027,10272568.0,525508647.0,155.8,0.599,2141.0,980.0,11.0,626.0,155.0,370.0,203670.0,101311.0,45496.0,41831.0,69.0,613.0,14350.0,135.0,10737.0,8020.0,2717.0,2061.0,1455.0,606.0,475.0,342.0,133.0,8201.0,6223.0,1978.0,132706.0,5187.0,812.0,3368.0,1007.0,5287.0,28377.0,1144.0,8696.0,167749.0,58808.0,35049.0,33100.0,31389.0,6993.0,1772.0,422.0,143.0,48.0,25.0,82.31,81.42,56.86,9.18,12.16,41.7,41.1,42.3,8.0,13143.0,8350.0,311.0,842.0,1153.0,2487.0,3291898.0,729401.0,2030784.0,53746.0,427704.0,6585.0,19869.0,23809.0,94.0,2063.0,2157.0
2022,성동구,288234.0,12.96,32.07,30.79,20.38,3.81,0.11,0.35,0.23,0.12,0.06,0.04,0.1,97.6,101.0,95.28301886792453,7934153.0,408343165.0,77.9,0.723,879.0,292.0,34.0,280.0,272.0,1.0,134393.0,96140.0,20665.0,10150.0,2770.0,944.0,3725.0,29.0,11313.0,8248.0,3065.0,3255.0,2182.0,1073.0,502.0,288.0,214.0,7556.0,5778.0,1778.0,90740.0,9410.0,1733.0,5966.0,1711.0,2058.0,10177.0,970.0,17136.0,133305.0,58154.0,30174.0,23400.0,17060.0,3473.0,775.0,187.0,54.0,18.0,10.0,87.55,86.83,63.65,12.72,13.36,43.4,42.7,44.1,7.0,7164.0,5071.0,194.0,607.0,478.0,814.0,2235050.0,466200.0,780452.0,81914.0,893429.0,105.0,9796.0,3154.0,119.0,999.0,1118.0
2022,성북구,441984.0,14.34,29.74,31.17,20.51,4.24,0.15,0.37,0.23,0.11,0.05,0.03,0.06,92.9,119.0,92.96875,11633145.0,612910060.0,86.9,0.649,1097.0,532.0,49.0,372.0,143.0,0.0,184568.0,147124.0,17929.0,13663.0,271.0,10.0,5570.0,26.0,18524.0,13130.0,5394.0,6880.0,4568.0,2312.0,336.0,166.0,170.0,11308.0,8396.0,2912.0,142602.0,20892.0,8819.0,9157.0,2916.0,6146.0,30510.0,1353.0,17983.0,197082.0,82026.0,44110.0,34810.0,28171.0,6184.0,1341.0,304.0,81.0,25.0,30.0,85.69,84.92,62.81,13.11,12.61,43.7,42.7,44.5,13.0,7384.0,5286.0,262.0,554.0,396.0,886.0,1497475.0,651072.0,539292.0,178985.0,102550.0,39.0,12210.0,13326.0,32.0,804.0,836.0
2022,송파구,664514.0,15.79,29.42,31.84,20.1,2.86,0.09,0.3,0.25,0.13,0.07,0.04,0.12,96.1,126.0,92.64705882352942,17664513.0,872561429.0,208.5,0.598,2701.0,927.0,6.0,1356.0,217.0,195.0,231581.0,126593.0,42222.0,32692.0,42.0,781.0,29251.0,92.0,25246.0,18772.0,6474.0,4667.0,3322.0,1345.0,288.0,154.0,134.0,20291.0,15296.0,4995.0,220192.0,7657.0,420.0,5365.0,1872.0,4766.0,71257.0,1442.0,19616.0,284853.0,105192.0,63757.0,54740.0,47986.0,10283.0,2193.0,490.0,139.0,46.0,27.0,84.77,83.98,60.72,10.88,12.29,42.2,41.6,42.8,12.0,15892.0,10408.0,387.0,1646.0,524.0,2927.0,3084332.0,1015971.0,1733513.0,67856.0,215591.0,2749.0,16790.0,31863.0,108.0,2374.0,2482.0
2022,양천구,444010.0,17.12,24.82,33.97,20.91,3.18,0.11,0.32,0.24,0.12,0.06,0.04,0.11,97.0,107.0,92.24137931034484,12022162.0,609558501.0,89.0,0.608,1562.0,481.0,5.0,334.0,466.0,276.0,191604.0,81189.0,17916.0,5558.0,170.0,66242.0,20529.0,47.0,16744.0,12576.0,4168.0,5103.0,3453.0,1650.0,529.0,272.0,257.0,11112.0,8851.0,2261.0,146886.0,7519.0,592.0,5172.0,1755.0,3965.0,41885.0,812.0,25509.0,181187.0,57835.0,41944.0,37864.0,34706.0,7045.0,1353.0,283.0,98.0,33.0,26.0,85.93,85.12,62.13,12.03,12.47,42.8,41.8,43.7,10.0,6562.0,4644.0,240.0,693.0,293.0,692.0,1797687.0,671978.0,1021048.0,36973.0,44439.0,179.0,11234.0,11835.0,27.0,819.0,846.0
2022,영등포구,398085.0,12.35,33.43,30.58,19.95,3.69,0.12,0.38,0.23,0.11,0.06,0.03,0.08,96.6,145.0,92.35668789808918,10723816.0,573694103.0,136.5,0.671,2146.0,602.0,10.0,438.0,415.0,680.0,185551.0,116853.0,39069.0,26846.0,2313.0,470.0,0.0,81.0,15344.0,11265.0,4079.0,4297.0,3066.0,1231.0,347.0,232.0,115.0,10700.0,7967.0,2733.0,112068.0,13623.0,1783.0,9533.0,2307.0,1581.0,16644.0,1110.0,16215.0,188832.0,93450.0,39405.0,28494.0,21570.0,4619.0,964.0,216.0,77.0,17.0,20.0,90.78,90.01,66.58,13.6,13.36,43.2,42.6,43.7,5.0,13366.0,9509.0,332.0,806.0,749.0,1970.0,2782101.0,659899.0,1785993.0,27381.0,225352.0,25.0,13816.0,69635.0,85.0,1708.0,1793.0
2022,용산구,233284.0,12.32,32.51,31.21,19.57,4.39,0.11,0.36,0.22,0.12,0.06,0.04,0.1,100.3,49.0,76.5625,5620670.0,309883841.0,63.7,0.596,263.0,127.0,6.0,102.0,16.0,12.0,122204.0,77157.0,23376.0,18793.0,349.0,2528.0,0.0,29.0,9873.0,6903.0,2970.0,2871.0,1973.0,898.0,290.0,171.0,119.0,6712.0,4759.0,1953.0,77116.0,13450.0,4698.0,7054.0,1698.0,3887.0,19309.0,665.0,10668.0,109805.0,54005.0,23836.0,16454.0,11744.0,2808.0,694.0,178.0,51.0,18.0,17.0,86.03,85.24,62.07,12.06,13.71,44.3,43.4,45.1,4.0,8285.0,6368.0,161.0,500.0,436.0,820.0,1514990.0,443057.0,882587.0,56531.0,107465.0,263.0,11137.0,13950.0,26.0,759.0,785.0
2022,은평구,470602.0,13.3,27.78,31.86,22.64,4.42,0.12,0.36,0.26,0.12,0.06,0.03,0.05,93.8,114.0,96.61016949152544,13293126.0,697514537.0,78.4,0.613,717.0,296.0,7.0,209.0,204.0,1.0,188870.0,138003.0,17760.0,7753.0,71.0,7.0,25276.0,58.0,22087.0,16276.0,5811.0,6927.0,4617.0,2310.0,625.0,354.0,271.0,14535.0,11305.0,3230.0,160630.0,14469.0,4036.0,7861.0,2572.0,5831.0,71420.0,1205.0,15838.0,213876.0,85908.0,52590.0,38249.0,28440.0,6772.0,1490.0,291.0,83.0,28.0,25.0,86.42,85.7,64.46,14.96,13.95,44.7,43.7,45.6,8.0,7695.0,5573.0,202.0,643.0,149.0,1128.0,1505392.0,698647.0,555434.0,40555.0,194765.0,256.0,7211.0,8524.0,28.0,825.0,853.0
2022,종로구,152211.0,11.61,31.93,30.41,21.17,4.88,0.15,0.39,0.21,0.1,0.05,0.03,0.07,96.0,16.0,61.53846153846154,3690754.0,211263638.0,76.1,0.477,259.0,69.0,10.0,75.0,43.0,62.0,127683.0,60565.0,30779.0,35693.0,500.0,146.0,0.0,44.0,8998.0,6372.0,2626.0,2000.0,1438.0,562.0,349.0,208.0,141.0,6649.0,4726.0,1923.0,46810.0,11823.0,6259.0,3959.0,1605.0,5532.0,12651.0,881.0,6365.0,72524.0,37680.0,14450.0,10269.0,7570.0,1927.0,461.0,116.0,33.0,7.0,11.0,86.53,85.78,64.06,13.85,14.07,45.4,44.8,45.9,7.0,10945.0,9461.0,184.0,437.0,49.0,814.0,1721240.0,272932.0,1220446.0,103543.0,75156.0,25.0,7815.0,41323.0,37.0,946.0,983.0
2022,중구,130785.0,10.26,33.07,29.68,22.21,4.78,0.15,0.4,0.2,0.1,0.05,0.03,0.06,93.8,30.0,71.42857142857143,3417081.0,191888933.0,80.8,0.606,253.0,81.0,21.0,54.0,53.0,44.0,138784.0,43210.0,48804.0,45830.0,922.0,19.0,0.0,22.0,7425.0,5417.0,2008.0,2392.0,1733.0,659.0,366.0,211.0,155.0,4667.0,3473.0,1194.0,42401.0,5751.0,2166.0,2346.0,1239.0,1879.0,7572.0,833.0,13131.0,63139.0,32954.0,13867.0,8673.0,5782.0,1376.0,342.0,97.0,27.0,4.0,17.0,87.27,86.52,63.85,14.27,13.87,45.8,45.1,46.4,9.0,10809.0,8628.0,199.0,479.0,600.0,903.0,2305200.0,219366.0,1753797.0,48485.0,225239.0,0.0,9656.0,48657.0,37.0,1114.0,1151.0
2022,중랑구,390140.0,11.73,28.82,31.26,24.17,4.03,0.12,0.39,0.27,0.11,0.05,0.02,0.03,95.7,95.0,95.95959595959596,11211742.0,587758007.0,86.7,0.659,784.0,264.0,10.0,271.0,238.0,0.0,151513.0,111741.0,14726.0,3914.0,784.0,13.0,20334.0,15.0,20695.0,15724.0,4971.0,7778.0,5365.0,2413.0,470.0,295.0,175.0,12447.0,10064.0,2383.0,118357.0,17751.0,1668.0,12765.0,3318.0,4466.0,35535.0,1484.0,21092.0,187413.0,83492.0,45637.0,30591.0,21598.0,4854.0,955.0,221.0,39.0,17.0,9.0,87.92,87.19,66.06,15.39,13.41,45.3,44.5,46.1,5.0,6974.0,5095.0,215.0,579.0,319.0,766.0,1161372.0,561516.0,481863.0,31298.0,72104.0,378.0,10630.0,3582.0,47.0,768.0,815.0
