DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230603,충청남도,44,서울특별시,11,종로구,11110,0,6,6,0,3,0,21,0,47,12,0
20230603,충청남도,44,서울특별시,11,중구,11140,0,12,6,0,15,0,21,0,52,17,0
20230603,충청남도,44,서울특별시,11,용산구,11170,0,6,6,27,12,0,27,0,21,6,6
20230603,충청남도,44,서울특별시,11,성동구,11200,0,29,23,6,17,0,38,0,110,30,3
20230603,충청남도,44,서울특별시,11,광진구,11215,0,8,6,6,12,0,35,0,31,8,6
20230603,충청남도,44,서울특별시,11,동대문구,11230,0,17,7,3,12,0,39,0,34,5,3
20230603,충청남도,44,서울특별시,11,중랑구,11260,0,10,6,3,9,4,41,0,36,16,4
20230603,충청남도,44,서울특별시,11,성북구,11290,0,29,6,4,14,0,52,4,95,16,3
20230603,충청남도,44,서울특별시,11,강북구,11305,0,3,0,0,6,0,34,0,33,3,4
20230603,충청남도,44,서울특별시,11,도봉구,11320,0,4,0,8,12,0,48,0,23,6,0
20230603,충청남도,44,서울특별시,11,노원구,11350,0,17,5,7,21,4,56,0,40,5,6
20230603,충청남도,44,서울특별시,11,은평구,11380,0,0,5,11,20,0,69,3,15,9,8
20230603,충청남도,44,서울특별시,11,서대문구,11410,0,4,7,0,13,0,54,0,9,3,0
20230603,충청남도,44,서울특별시,11,마포구,11440,0,9,5,11,17,0,65,0,15,14,5
20230603,충청남도,44,서울특별시,11,양천구,11470,0,5,6,5,9,0,64,0,24,8,0
20230603,충청남도,44,서울특별시,11,강서구,11500,0,12,11,20,23,3,91,0,88,13,3
20230603,충청남도,44,서울특별시,11,구로구,11530,0,10,4,3,7,0,36,4,47,8,5
20230603,충청남도,44,서울특별시,11,금천구,11545,0,12,0,10,11,0,27,3,42,0,4
20230603,충청남도,44,서울특별시,11,영등포구,11560,4,11,8,9,8,0,69,0,7,3,7
20230603,충청남도,44,서울특별시,11,동작구,11590,0,7,5,8,10,0,33,0,15,7,9
20230603,충청남도,44,서울특별시,11,관악구,11620,3,8,8,3,15,0,71,0,27,11,5
20230603,충청남도,44,서울특별시,11,서초구,11650,0,14,8,3,23,0,55,0,20,4,4
20230603,충청남도,44,서울특별시,11,강남구,11680,0,76,14,12,15,0,87,0,34,23,5
20230603,충청남도,44,서울특별시,11,송파구,11710,0,25,6,12,26,0,82,0,33,33,7
20230603,충청남도,44,서울특별시,11,강동구,11740,0,10,5,6,16,3,59,0,20,14,5
20230604,경상북도,47,서울특별시,11,종로구,11110,0,3,0,0,0,0,60,0,4,0,7
20230604,경상북도,47,서울특별시,11,중구,11140,0,6,0,0,3,0,62,0,0,0,15
20230604,경상북도,47,서울특별시,11,용산구,11170,0,0,0,0,5,0,102,0,0,0,27
20230604,경상북도,47,서울특별시,11,성동구,11200,0,6,0,0,0,0,99,0,0,0,21
20230604,경상북도,47,서울특별시,11,광진구,11215,0,9,0,0,0,0,127,0,0,0,51
20230604,경상북도,47,서울특별시,11,동대문구,11230,0,7,0,0,0,0,103,0,0,0,27
20230604,경상북도,47,서울특별시,11,중랑구,11260,0,5,0,0,5,0,86,0,0,0,27
20230604,경상북도,47,서울특별시,11,성북구,11290,0,10,0,0,3,0,144,0,0,0,33
20230604,경상북도,47,서울특별시,11,강북구,11305,0,6,0,0,0,0,73,0,0,0,17
20230604,경상북도,47,서울특별시,11,도봉구,11320,0,5,0,0,0,0,105,0,0,0,24
20230604,경상북도,47,서울특별시,11,노원구,11350,0,14,0,0,4,0,166,0,0,0,39
20230604,경상북도,47,서울특별시,11,은평구,11380,0,14,0,0,3,0,145,0,0,0,32
20230604,경상북도,47,서울특별시,11,서대문구,11410,0,9,0,0,0,0,107,0,0,0,19
20230604,경상북도,47,서울특별시,11,마포구,11440,0,13,0,0,5,0,134,0,0,0,34
20230604,경상북도,47,서울특별시,11,양천구,11470,0,11,0,0,3,0,132,0,0,0,38
20230604,경상북도,47,서울특별시,11,강서구,11500,0,22,0,0,7,0,158,0,0,0,72
20230604,경상북도,47,서울특별시,11,구로구,11530,0,8,0,0,8,0,142,0,0,0,32
20230604,경상북도,47,서울특별시,11,금천구,11545,0,0,0,0,0,0,86,0,0,0,12
20230604,경상북도,47,서울특별시,11,영등포구,11560,0,6,0,0,7,0,129,0,0,0,50
20230604,경상북도,47,서울특별시,11,동작구,11590,0,7,0,0,3,0,170,0,0,0,34
20230604,경상북도,47,서울특별시,11,관악구,11620,0,11,0,0,3,0,128,0,6,0,42
20230604,경상북도,47,서울특별시,11,서초구,11650,0,10,0,0,4,0,132,0,0,0,48
20230604,경상북도,47,서울특별시,11,강남구,11680,0,14,0,0,4,0,191,0,3,0,47
20230604,경상북도,47,서울특별시,11,송파구,11710,0,20,0,0,8,0,215,0,0,0,58
20230604,경상북도,47,서울특별시,11,강동구,11740,0,11,0,0,6,0,119,0,0,0,33
20230630,광주광역시,29,서울특별시,11,종로구,11110,3,12,5,9,45,0,92,3,43,24,4
20230630,광주광역시,29,서울특별시,11,중구,11140,3,21,6,9,56,3,95,6,70,20,3
20230630,광주광역시,29,서울특별시,11,용산구,11170,6,13,3,38,64,0,126,4,44,16,0
20230630,광주광역시,29,서울특별시,11,성동구,11200,0,35,24,14,58,5,145,7,91,51,9
20230630,광주광역시,29,서울특별시,11,광진구,11215,0,20,4,13,91,4,185,6,74,22,7
20230630,광주광역시,29,서울특별시,11,동대문구,11230,4,23,7,16,78,0,213,7,64,31,7
20230630,광주광역시,29,서울특별시,11,중랑구,11260,5,28,0,4,81,4,169,7,78,25,9
20230630,광주광역시,29,서울특별시,11,성북구,11290,5,38,12,10,105,0,196,14,109,34,10
20230630,광주광역시,29,서울특별시,11,강북구,11305,4,14,5,7,54,3,127,4,38,12,9
20230630,광주광역시,29,서울특별시,11,도봉구,11320,10,12,5,15,63,4,162,7,37,15,7
20230630,광주광역시,29,서울특별시,11,노원구,11350,0,16,7,16,101,3,243,12,62,31,11
20230630,광주광역시,29,서울특별시,11,은평구,11380,5,16,7,18,119,0,253,10,54,25,14
20230630,광주광역시,29,서울특별시,11,서대문구,11410,8,14,8,8,84,0,179,4,47,22,4
20230630,광주광역시,29,서울특별시,11,마포구,11440,0,30,13,23,139,5,249,13,72,29,11
20230630,광주광역시,29,서울특별시,11,양천구,11470,3,13,0,21,102,0,234,8,35,20,9
20230630,광주광역시,29,서울특별시,11,강서구,11500,8,25,17,19,132,3,327,12,116,47,20
20230630,광주광역시,29,서울특별시,11,구로구,11530,4,19,5,25,95,0,252,8,69,27,6
20230630,광주광역시,29,서울특별시,11,금천구,11545,7,25,3,15,55,6,132,4,52,25,5
20230630,광주광역시,29,서울특별시,11,영등포구,11560,3,27,8,28,85,0,237,11,46,15,10
20230630,광주광역시,29,서울특별시,11,동작구,11590,6,16,6,4,92,4,182,7,50,21,9
20230630,광주광역시,29,서울특별시,11,관악구,11620,0,21,8,20,90,4,220,7,67,32,11
20230630,광주광역시,29,서울특별시,11,서초구,11650,8,28,5,27,101,0,256,9,51,17,10
20230630,광주광역시,29,서울특별시,11,강남구,11680,6,79,11,29,127,3,335,11,92,51,22
20230630,광주광역시,29,서울특별시,11,송파구,11710,8,30,6,28,155,7,394,14,82,27,16
20230630,광주광역시,29,서울특별시,11,강동구,11740,0,20,7,14,81,0,213,6,56,25,9
20230601,세종특별자치시,36,서울특별시,11,종로구,11110,5,3,10,0,28,3,12,3,13,4,31
20230601,세종특별자치시,36,서울특별시,11,중구,11140,0,10,6,0,29,0,4,0,29,5,28
20230601,세종특별자치시,36,서울특별시,11,용산구,11170,0,0,5,7,49,0,6,0,7,5,38
20230601,세종특별자치시,36,서울특별시,11,성동구,11200,0,15,8,4,42,0,8,4,31,11,43
20230601,세종특별자치시,36,서울특별시,11,광진구,11215,3,8,5,0,55,3,13,0,10,0,41
20230601,세종특별자치시,36,서울특별시,11,동대문구,11230,0,8,8,0,64,0,4,0,16,4,48
20230601,세종특별자치시,36,서울특별시,11,중랑구,11260,0,11,5,0,49,0,12,4,14,4,42
20230601,세종특별자치시,36,서울특별시,11,성북구,11290,0,10,7,0,69,0,15,0,34,5,50
20230601,세종특별자치시,36,서울특별시,11,강북구,11305,0,0,3,0,43,0,7,0,11,0,35
20230601,세종특별자치시,36,서울특별시,11,도봉구,11320,0,5,7,0,60,0,9,0,7,5,31
20230601,세종특별자치시,36,서울특별시,11,노원구,11350,0,7,6,0,64,0,12,0,17,6,63
20230601,세종특별자치시,36,서울특별시,11,은평구,11380,8,12,7,0,71,0,9,3,14,3,42
20230601,세종특별자치시,36,서울특별시,11,서대문구,11410,0,4,7,0,53,0,8,4,9,4,41
20230601,세종특별자치시,36,서울특별시,11,마포구,11440,3,5,9,5,56,0,15,4,12,6,57
20230601,세종특별자치시,36,서울특별시,11,양천구,11470,0,11,6,0,79,0,10,3,5,4,55
20230601,세종특별자치시,36,서울특별시,11,강서구,11500,3,8,7,5,106,0,19,4,37,15,108
20230601,세종특별자치시,36,서울특별시,11,구로구,11530,0,5,5,3,74,0,9,3,16,0,44
20230601,세종특별자치시,36,서울특별시,11,금천구,11545,6,4,9,6,48,4,3,3,21,3,35
20230601,세종특별자치시,36,서울특별시,11,영등포구,11560,3,7,9,5,64,0,16,7,9,6,77
20230601,세종특별자치시,36,서울특별시,11,동작구,11590,0,5,6,0,50,0,15,3,11,8,49
20230601,세종특별자치시,36,서울특별시,11,관악구,11620,3,3,7,4,59,5,18,5,12,6,46
20230601,세종특별자치시,36,서울특별시,11,서초구,11650,5,14,7,0,97,0,8,3,12,4,47
20230601,세종특별자치시,36,서울특별시,11,강남구,11680,7,35,9,8,86,0,29,5,25,14,101
20230601,세종특별자치시,36,서울특별시,11,송파구,11710,0,13,9,5,97,0,19,6,22,13,103
20230601,세종특별자치시,36,서울특별시,11,강동구,11740,5,5,6,4,65,0,8,0,17,14,56
20230605,경상북도,47,서울특별시,11,종로구,11110,5,46,15,16,79,6,179,3,53,48,42
20230605,경상북도,47,서울특별시,11,중구,11140,15,42,9,23,116,11,160,5,94,30,45
20230605,경상북도,47,서울특별시,11,용산구,11170,17,60,11,42,136,9,213,3,54,19,58
20230605,경상북도,47,서울특별시,11,성동구,11200,9,81,30,37,160,14,210,10,175,56,51
20230605,경상북도,47,서울특별시,11,광진구,11215,16,77,8,37,140,10,296,13,78,36,124
20230605,경상북도,47,서울특별시,11,동대문구,11230,4,77,12,39,167,12,277,13,102,32,88
20230605,경상북도,47,서울특별시,11,중랑구,11260,14,66,13,28,149,17,251,18,100,36,67
20230605,경상북도,47,서울특별시,11,성북구,11290,13,104,13,33,179,17,349,19,155,37,121
20230605,경상북도,47,서울특별시,11,강북구,11305,13,40,7,14,131,12,189,5,58,24,73
20230605,경상북도,47,서울특별시,11,도봉구,11320,17,45,7,21,124,12,223,10,64,33,60
20230605,경상북도,47,서울특별시,11,노원구,11350,16,76,13,29,187,23,348,13,104,30,113
20230605,경상북도,47,서울특별시,11,은평구,11380,23,89,15,33,191,18,328,11,92,41,96
20230605,경상북도,47,서울특별시,11,서대문구,11410,14,53,12,26,157,6,260,11,63,34,117
20230605,경상북도,47,서울특별시,11,마포구,11440,24,108,23,48,189,21,373,16,102,38,95
20230605,경상북도,47,서울특별시,11,양천구,11470,22,79,7,30,179,18,327,12,82,42,105
20230605,경상북도,47,서울특별시,11,강서구,11500,27,122,22,69,284,24,474,23,176,50,157
20230605,경상북도,47,서울특별시,11,구로구,11530,21,84,10,36,198,19,298,15,100,37,104
20230605,경상북도,47,서울특별시,11,금천구,11545,18,99,15,29,119,15,196,12,76,24,58
20230605,경상북도,47,서울특별시,11,영등포구,11560,20,87,22,58,239,17,370,11,79,39,110
20230605,경상북도,47,서울특별시,11,동작구,11590,18,81,19,23,177,11,332,13,67,37,95
20230605,경상북도,47,서울특별시,11,관악구,11620,27,110,15,61,216,18,413,19,97,59,141
20230605,경상북도,47,서울특별시,11,서초구,11650,20,96,12,46,237,13,389,18,72,37,101
20230605,경상북도,47,서울특별시,11,강남구,11680,48,148,20,61,303,15,556,17,137,63,150
20230605,경상북도,47,서울특별시,11,송파구,11710,34,128,18,55,331,28,543,19,149,63,202
20230605,경상북도,47,서울특별시,11,강동구,11740,25,74,10,35,225,14,350,14,92,36,94
20230626,경상북도,47,서울특별시,11,종로구,11110,15,67,11,37,90,6,520,6,52,30,66
20230626,경상북도,47,서울특별시,11,중구,11140,8,70,12,23,107,3,465,6,123,37,57
20230626,경상북도,47,서울특별시,11,용산구,11170,17,65,17,41,146,13,711,3,76,16,90
20230626,경상북도,47,서울특별시,11,성동구,11200,18,136,41,37,156,8,767,19,200,66,129
20230626,경상북도,47,서울특별시,11,광진구,11215,31,75,20,47,158,18,852,7,118,35,146
20230626,경상북도,47,서울특별시,11,동대문구,11230,26,109,13,46,209,4,862,13,137,46,160
20230626,경상북도,47,서울특별시,11,중랑구,11260,33,81,22,33,150,11,813,22,145,51,134
20230626,경상북도,47,서울특별시,11,성북구,11290,30,133,25,46,202,20,1115,13,210,45,175
20230626,경상북도,47,서울특별시,11,강북구,11305,18,54,11,18,141,8,675,10,88,7,73
20230626,경상북도,47,서울특별시,11,도봉구,11320,19,66,7,23,157,13,736,12,94,24,101
20230626,경상북도,47,서울특별시,11,노원구,11350,40,118,21,31,254,9,1235,20,150,44,189
20230626,경상북도,47,서울특별시,11,은평구,11380,33,135,9,50,238,15,1216,14,141,43,196
20230626,경상북도,47,서울특별시,11,서대문구,11410,19,97,8,44,175,14,826,10,92,35,149
20230626,경상북도,47,서울특별시,11,마포구,11440,32,133,17,56,224,16,1082,11,141,42,211
20230626,경상북도,47,서울특별시,11,양천구,11470,23,122,12,27,228,13,1094,18,118,40,155
20230626,경상북도,47,서울특별시,11,강서구,11500,52,163,19,55,329,24,1411,13,221,59,379
20230626,경상북도,47,서울특별시,11,구로구,11530,23,110,16,39,238,15,1009,20,160,36,185
20230626,경상북도,47,서울특별시,11,금천구,11545,18,74,8,40,144,9,567,14,110,24,103
20230626,경상북도,47,서울특별시,11,영등포구,11560,34,127,19,65,205,15,1137,13,125,52,201
20230626,경상북도,47,서울특별시,11,동작구,11590,35,110,14,39,204,13,977,12,108,39,169
20230626,경상북도,47,서울특별시,11,관악구,11620,30,149,16,59,249,19,1181,8,142,65,238
20230626,경상북도,47,서울특별시,11,서초구,11650,43,119,24,47,280,15,1290,14,131,57,183
20230626,경상북도,47,서울특별시,11,강남구,11680,55,214,33,79,366,31,1920,19,189,52,259
20230626,경상북도,47,서울특별시,11,송파구,11710,65,183,26,66,364,30,1816,26,214,94,297
20230626,경상북도,47,서울특별시,11,강동구,11740,34,121,19,49,213,17,1077,16,147,54,189
20230601,경기도,41,서울특별시,11,종로구,11110,266,943,952,466,1405,227,2155,201,1823,756,819
20230601,경기도,41,서울특별시,11,중구,11140,262,1410,879,632,1592,277,2389,230,2382,995,1098
20230601,경기도,41,서울특별시,11,용산구,11170,344,1351,893,1031,1839,411,2809,351,2400,1013,1358
20230601,경기도,41,서울특별시,11,성동구,11200,428,1933,1201,889,2171,466,3313,450,4282,1900,1627
20230601,경기도,41,서울특별시,11,광진구,11215,476,1565,945,977,2515,457,3436,355,3579,1401,1822
20230601,경기도,41,서울특별시,11,동대문구,11230,410,1678,1070,914,2318,452,3372,378,3504,1329,1637
20230601,경기도,41,서울특별시,11,중랑구,11260,424,1369,652,888,2205,458,3145,400,3317,1194,1669
20230601,경기도,41,서울특별시,11,성북구,11290,491,1859,1504,1010,2639,528,3954,555,4677,1584,2019
20230601,경기도,41,서울특별시,11,강북구,11305,287,1022,641,634,1603,331,2584,254,2312,880,1189
20230601,경기도,41,서울특별시,11,도봉구,11320,313,1041,678,621,1688,346,2564,320,2605,875,1238
20230601,경기도,41,서울특별시,11,노원구,11350,508,1750,1291,1088,2809,531,4371,540,4211,1520,2228
20230601,경기도,41,서울특별시,11,은평구,11380,494,1720,1174,1042,2730,576,4075,560,3819,1521,2048
20230601,경기도,41,서울특별시,11,서대문구,11410,399,1400,1211,806,2078,417,3229,408,3031,1286,1525
20230601,경기도,41,서울특별시,11,마포구,11440,619,2264,1941,1334,3357,703,4520,568,4339,2091,2195
20230601,경기도,41,서울특별시,11,양천구,11470,492,1697,1483,986,2603,509,3756,479,3735,1418,1844
20230601,경기도,41,서울특별시,11,강서구,11500,741,2774,1928,1670,4234,788,6064,747,6099,2127,3105
20230601,경기도,41,서울특별시,11,구로구,11530,475,1753,1319,1211,2713,528,3827,543,3687,1332,1858
20230601,경기도,41,서울특별시,11,금천구,11545,312,1331,856,837,1825,340,2392,266,2495,964,1184
20230601,경기도,41,서울특별시,11,영등포구,11560,576,2078,1670,1321,3020,644,4617,590,3804,1654,2194
20230601,경기도,41,서울특별시,11,동작구,11590,468,1616,1299,1006,2389,501,4050,455,3788,1445,1956
20230601,경기도,41,서울특별시,11,관악구,11620,660,2055,1335,1378,3171,647,4867,496,4992,1932,2498
20230601,경기도,41,서울특별시,11,서초구,11650,597,2523,2091,1367,3492,643,5030,622,4651,1818,2419
20230601,경기도,41,서울특별시,11,강남구,11680,981,4641,3212,2121,5563,1068,8151,786,6849,2849,3728
20230601,경기도,41,서울특별시,11,송파구,11710,944,3324,2584,1846,4713,1017,7044,918,6738,2794,3591
20230601,경기도,41,서울특별시,11,강동구,11740,523,1939,1499,1096,2862,565,4269,654,4030,1769,2159
20230616,서울특별시,11,서울특별시,11,종로구,11110,90,601,434,320,500,102,408,49,1247,393,260
20230616,서울특별시,11,서울특별시,11,중구,11140,185,926,335,420,608,109,454,61,1698,664,300
20230616,서울특별시,11,서울특별시,11,용산구,11170,107,802,392,677,674,131,512,52,1608,529,370
20230616,서울특별시,11,서울특별시,11,성동구,11200,146,1275,569,530,784,180,665,96,3370,1212,376
20230616,서울특별시,11,서울특별시,11,광진구,11215,160,891,274,580,823,164,629,111,2274,806,458
20230616,서울특별시,11,서울특별시,11,동대문구,11230,130,975,301,511,721,185,630,108,2394,718,494
20230616,서울특별시,11,서울특별시,11,중랑구,11260,123,913,182,446,652,115,606,80,2152,677,390
20230616,서울특별시,11,서울특별시,11,성북구,11290,135,1096,348,545,851,197,735,125,3036,897,545
20230616,서울특별시,11,서울특별시,11,강북구,11305,63,552,139,341,456,75,453,60,1523,497,276
20230616,서울특별시,11,서울특별시,11,도봉구,11320,91,596,170,394,482,126,519,80,1427,501,277
20230616,서울특별시,11,서울특별시,11,노원구,11350,129,930,306,559,876,159,752,132,2427,826,465
20230616,서울특별시,11,서울특별시,11,은평구,11380,153,821,279,528,747,176,806,126,2293,815,438
20230616,서울특별시,11,서울특별시,11,서대문구,11410,129,833,333,496,702,137,569,110,2013,643,371
20230616,서울특별시,11,서울특별시,11,마포구,11440,196,1209,484,796,1006,198,867,131,2691,880,533
20230616,서울특별시,11,서울특별시,11,양천구,11470,144,920,330,517,768,198,695,116,2096,699,439
20230616,서울특별시,11,서울특별시,11,강서구,11500,197,1443,462,892,1259,238,1079,178,3564,1201,680
20230616,서울특별시,11,서울특별시,11,구로구,11530,132,968,291,704,836,184,761,92,2191,685,432
20230616,서울특별시,11,서울특별시,11,금천구,11545,116,690,187,522,614,130,506,63,1663,543,436
20230616,서울특별시,11,서울특별시,11,영등포구,11560,179,1230,442,811,1011,252,870,119,2407,852,455
20230616,서울특별시,11,서울특별시,11,동작구,11590,146,844,293,559,728,186,688,125,2231,693,516
20230616,서울특별시,11,서울특별시,11,관악구,11620,164,1118,337,699,971,176,890,116,3076,959,667
20230616,서울특별시,11,서울특별시,11,서초구,11650,220,1330,670,773,1208,290,1118,145,2794,1018,718
20230616,서울특별시,11,서울특별시,11,강남구,11680,314,2590,1208,1247,1937,348,1485,149,4248,1477,1122
20230616,서울특별시,11,서울특별시,11,송파구,11710,229,1737,587,1001,1487,312,1289,217,3866,1614,1016
20230616,서울특별시,11,서울특별시,11,강동구,11740,158,1019,336,603,847,213,757,144,2449,837,472
20230616,제주특별자치도,50,서울특별시,11,종로구,11110,0,0,0,0,0,0,80,0,14,0,0
20230616,제주특별자치도,50,서울특별시,11,중구,11140,0,13,4,0,5,0,74,0,13,5,0
20230616,제주특별자치도,50,서울특별시,11,용산구,11170,0,6,0,5,0,0,114,0,7,0,0
20230616,제주특별자치도,50,서울특별시,11,성동구,11200,4,10,0,3,4,0,119,0,24,15,0
20230616,제주특별자치도,50,서울특별시,11,광진구,11215,0,3,0,0,0,0,143,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,동대문구,11230,0,18,0,0,5,0,163,0,17,4,0
20230616,제주특별자치도,50,서울특별시,11,중랑구,11260,0,3,0,0,0,0,130,0,13,0,0
20230616,제주특별자치도,50,서울특별시,11,성북구,11290,0,16,0,0,6,0,156,0,22,0,0
20230616,제주특별자치도,50,서울특별시,11,강북구,11305,0,3,0,0,0,0,100,0,5,0,0
20230616,제주특별자치도,50,서울특별시,11,도봉구,11320,0,0,0,0,0,0,113,0,4,0,0
20230616,제주특별자치도,50,서울특별시,11,노원구,11350,0,7,0,0,3,0,163,0,0,3,0
20230616,제주특별자치도,50,서울특별시,11,은평구,11380,0,19,0,0,0,0,163,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,서대문구,11410,0,9,0,0,0,0,134,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,마포구,11440,0,8,0,0,4,0,196,0,0,0,6
20230616,제주특별자치도,50,서울특별시,11,양천구,11470,0,8,0,0,3,0,192,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,강서구,11500,3,10,0,12,0,3,245,0,17,3,0
20230616,제주특별자치도,50,서울특별시,11,구로구,11530,0,4,0,0,0,0,152,0,5,4,3
20230616,제주특별자치도,50,서울특별시,11,금천구,11545,0,7,0,3,3,0,78,0,8,0,0
20230616,제주특별자치도,50,서울특별시,11,영등포구,11560,0,7,0,0,0,0,163,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,동작구,11590,0,8,0,0,0,0,159,0,0,0,0
20230616,제주특별자치도,50,서울특별시,11,관악구,11620,0,12,0,0,0,0,179,0,3,0,3
20230616,제주특별자치도,50,서울특별시,11,서초구,11650,0,26,0,0,15,3,213,0,6,0,0
20230616,제주특별자치도,50,서울특별시,11,강남구,11680,3,38,0,0,7,3,286,0,19,0,3
20230616,제주특별자치도,50,서울특별시,11,송파구,11710,4,18,0,0,6,0,253,0,4,7,0
20230616,제주특별자치도,50,서울특별시,11,강동구,11740,0,11,0,0,6,0,160,0,5,0,0
20230629,대전광역시,30,서울특별시,11,종로구,11110,13,30,8,13,35,3,213,3,48,24,10
20230629,대전광역시,30,서울특별시,11,중구,11140,8,57,13,11,43,3,237,5,71,26,26
20230629,대전광역시,30,서울특별시,11,용산구,11170,9,37,4,35,64,4,273,13,33,18,20
20230629,대전광역시,30,서울특별시,11,성동구,11200,13,55,18,13,62,7,360,15,136,69,27
20230629,대전광역시,30,서울특별시,11,광진구,11215,14,42,10,9,58,0,321,13,58,22,26
20230629,대전광역시,30,서울특별시,11,동대문구,11230,11,39,27,18,64,3,348,20,85,20,20
20230629,대전광역시,30,서울특별시,11,중랑구,11260,4,32,11,15,65,8,326,21,53,24,38
20230629,대전광역시,30,서울특별시,11,성북구,11290,8,81,14,19,86,11,380,22,142,28,30
20230629,대전광역시,30,서울특별시,11,강북구,11305,7,26,6,8,44,5,236,9,39,15,20
20230629,대전광역시,30,서울특별시,11,도봉구,11320,10,26,9,13,54,0,265,14,47,12,22
20230629,대전광역시,30,서울특별시,11,노원구,11350,12,41,11,13,102,7,456,22,71,31,48
20230629,대전광역시,30,서울특별시,11,은평구,11380,4,76,13,19,89,9,423,20,62,24,46
20230629,대전광역시,30,서울특별시,11,서대문구,11410,5,38,11,12,76,8,285,15,33,19,46
20230629,대전광역시,30,서울특별시,11,마포구,11440,7,55,24,15,103,13,432,12,54,23,41
20230629,대전광역시,30,서울특별시,11,양천구,11470,6,55,21,21,87,10,383,15,43,17,26
20230629,대전광역시,30,서울특별시,11,강서구,11500,16,69,31,26,122,9,640,29,104,37,55
20230629,대전광역시,30,서울특별시,11,구로구,11530,7,40,14,28,110,12,356,17,67,21,29
20230629,대전광역시,30,서울특별시,11,금천구,11545,8,44,9,19,60,4,231,7,54,22,31
20230629,대전광역시,30,서울특별시,11,영등포구,11560,13,52,30,24,126,11,429,12,68,17,40
20230629,대전광역시,30,서울특별시,11,동작구,11590,6,67,5,16,67,8,406,18,66,20,44
20230629,대전광역시,30,서울특별시,11,관악구,11620,8,35,10,23,97,10,454,21,64,22,47
20230629,대전광역시,30,서울특별시,11,서초구,11650,12,59,32,15,102,16,523,19,65,23,28
20230629,대전광역시,30,서울특별시,11,강남구,11680,15,131,98,33,237,13,831,18,167,36,76
20230629,대전광역시,30,서울특별시,11,송파구,11710,9,86,79,27,144,18,701,37,79,39,67
20230629,대전광역시,30,서울특별시,11,강동구,11740,12,45,42,21,79,12,461,19,50,25,30
20230606,광주광역시,29,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20230606,광주광역시,29,서울특별시,11,영등포구,11560,0,3,0,0,0,0,0,0,0,0,0
20230606,광주광역시,29,서울특별시,11,동작구,11590,0,0,0,0,0,0,0,0,0,0,0
20230606,광주광역시,29,서울특별시,11,관악구,11620,0,0,0,0,0,0,0,0,0,0,0
20230606,광주광역시,29,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,0,0
20230606,광주광역시,29,서울특별시,11,송파구,11710,0,0,0,0,0,0,0,0,0,0,0
20230629,울산광역시,31,서울특별시,11,종로구,11110,3,14,4,4,13,0,29,4,27,5,9
20230629,울산광역시,31,서울특별시,11,중구,11140,10,28,3,4,13,0,14,0,43,13,13
20230629,울산광역시,31,서울특별시,11,용산구,11170,0,17,0,22,15,3,21,0,10,8,5
20230629,울산광역시,31,서울특별시,11,성동구,11200,3,43,4,3,21,4,34,0,60,62,17
20230629,울산광역시,31,서울특별시,11,광진구,11215,10,25,0,3,19,0,26,3,32,10,16
20230629,울산광역시,31,서울특별시,11,동대문구,11230,6,30,3,7,22,3,31,3,32,10,14
20230629,울산광역시,31,서울특별시,11,중랑구,11260,0,34,6,3,17,7,40,0,22,7,11
20230629,울산광역시,31,서울특별시,11,성북구,11290,5,38,6,0,19,6,41,0,54,21,14
20230629,울산광역시,31,서울특별시,11,강북구,11305,0,18,0,5,12,6,26,3,16,3,8
20230629,울산광역시,31,서울특별시,11,도봉구,11320,0,30,4,4,17,4,18,0,18,6,12
20230629,울산광역시,31,서울특별시,11,노원구,11350,5,37,0,0,17,3,48,6,28,8,22
20230629,울산광역시,31,서울특별시,11,은평구,11380,4,22,4,11,25,5,43,3,18,10,15
20230629,울산광역시,31,서울특별시,11,서대문구,11410,4,26,4,3,17,0,37,0,11,7,14
20230629,울산광역시,31,서울특별시,11,마포구,11440,6,40,5,6,27,6,57,5,28,9,21
20230629,울산광역시,31,서울특별시,11,양천구,11470,3,28,5,5,18,0,40,3,14,5,18
20230629,울산광역시,31,서울특별시,11,강서구,11500,4,41,0,8,24,10,56,0,45,12,27
20230629,울산광역시,31,서울특별시,11,구로구,11530,4,26,7,11,19,6,51,0,30,11,9
20230629,울산광역시,31,서울특별시,11,금천구,11545,0,25,3,11,16,5,17,0,30,10,8
20230629,울산광역시,31,서울특별시,11,영등포구,11560,6,28,8,8,26,4,36,3,20,13,18
20230629,울산광역시,31,서울특별시,11,동작구,11590,4,29,3,6,19,3,58,0,24,4,8
20230629,울산광역시,31,서울특별시,11,관악구,11620,3,37,6,6,28,5,47,3,23,11,14
