DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230503,경상남도,48.0,서울특별시,11.0,종로구,11110.0,7.0,13.0,0.0,14.0,39.0,0.0,100.0,11.0,20.0,6.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,중구,11140.0,3.0,29.0,0.0,5.0,42.0,6.0,102.0,15.0,48.0,9.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,용산구,11170.0,3.0,15.0,0.0,28.0,56.0,11.0,120.0,12.0,28.0,9.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,성동구,11200.0,8.0,82.0,0.0,13.0,46.0,13.0,146.0,18.0,63.0,17.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,광진구,11215.0,9.0,27.0,0.0,21.0,65.0,13.0,114.0,12.0,26.0,7.0,6.0
20230503,경상남도,48.0,서울특별시,11.0,동대문구,11230.0,0.0,36.0,0.0,15.0,57.0,8.0,127.0,12.0,40.0,14.0,4.0
20230503,경상남도,48.0,서울특별시,11.0,중랑구,11260.0,3.0,18.0,0.0,11.0,55.0,13.0,181.0,13.0,34.0,13.0,3.0
20230503,경상남도,48.0,서울특별시,11.0,성북구,11290.0,5.0,36.0,0.0,19.0,92.0,6.0,187.0,11.0,68.0,36.0,5.0
20230503,경상남도,48.0,서울특별시,11.0,강북구,11305.0,3.0,19.0,0.0,13.0,37.0,9.0,126.0,0.0,32.0,14.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,도봉구,11320.0,5.0,24.0,0.0,7.0,46.0,4.0,116.0,6.0,24.0,6.0,3.0
20230503,경상남도,48.0,서울특별시,11.0,노원구,11350.0,12.0,24.0,0.0,24.0,73.0,12.0,193.0,16.0,47.0,10.0,4.0
20230503,경상남도,48.0,서울특별시,11.0,은평구,11380.0,6.0,34.0,0.0,22.0,86.0,11.0,182.0,19.0,45.0,20.0,5.0
20230503,경상남도,48.0,서울특별시,11.0,서대문구,11410.0,6.0,33.0,0.0,17.0,56.0,5.0,107.0,8.0,51.0,16.0,0.0
20230503,경상남도,48.0,서울특별시,11.0,마포구,11440.0,11.0,67.0,6.0,45.0,108.0,9.0,196.0,18.0,57.0,13.0,3.0
20230503,경상남도,48.0,서울특별시,11.0,양천구,11470.0,7.0,17.0,0.0,14.0,65.0,16.0,149.0,12.0,34.0,12.0,4.0
20230503,경상남도,48.0,서울특별시,11.0,강서구,11500.0,11.0,38.0,3.0,26.0,124.0,22.0,216.0,16.0,80.0,25.0,5.0
20230503,경상남도,48.0,서울특별시,11.0,구로구,11530.0,5.0,26.0,0.0,13.0,64.0,12.0,184.0,17.0,40.0,14.0,3.0
20230503,경상남도,48.0,서울특별시,11.0,금천구,11545.0,0.0,20.0,0.0,15.0,66.0,12.0,95.0,10.0,35.0,10.0,4.0
20230503,경상남도,48.0,서울특별시,11.0,영등포구,11560.0,10.0,30.0,4.0,24.0,101.0,11.0,180.0,34.0,40.0,26.0,5.0
20230503,경상남도,48.0,서울특별시,11.0,동작구,11590.0,12.0,21.0,0.0,12.0,60.0,8.0,157.0,11.0,42.0,9.0,3.0
20230503,경상남도,48.0,서울특별시,11.0,관악구,11620.0,6.0,30.0,0.0,29.0,79.0,6.0,201.0,15.0,62.0,19.0,4.0
20230503,경상남도,48.0,서울특별시,11.0,서초구,11650.0,8.0,31.0,4.0,13.0,85.0,12.0,177.0,8.0,43.0,16.0,6.0
20230503,경상남도,48.0,서울특별시,11.0,강남구,11680.0,18.0,72.0,3.0,20.0,100.0,7.0,286.0,24.0,66.0,25.0,10.0
20230503,경상남도,48.0,서울특별시,11.0,송파구,11710.0,9.0,64.0,5.0,42.0,121.0,20.0,328.0,26.0,74.0,24.0,5.0
20230503,경상남도,48.0,서울특별시,11.0,강동구,11740.0,3.0,33.0,0.0,15.0,82.0,17.0,204.0,15.0,40.0,14.0,4.0
20230513,강원도,42.0,서울특별시,11.0,종로구,11110.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,0.0,20.0,6.0,0.0
20230513,강원도,42.0,서울특별시,11.0,중구,11140.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,11.0,0.0
20230513,강원도,42.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,3.0,11.0,0.0,0.0,22.0,0.0,10.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,성동구,11200.0,0.0,26.0,11.0,0.0,4.0,0.0,12.0,0.0,49.0,28.0,0.0
20230513,강원도,42.0,서울특별시,11.0,광진구,11215.0,0.0,6.0,3.0,0.0,15.0,0.0,23.0,0.0,17.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,동대문구,11230.0,0.0,6.0,5.0,0.0,0.0,0.0,31.0,0.0,20.0,3.0,0.0
20230513,강원도,42.0,서울특별시,11.0,중랑구,11260.0,0.0,6.0,4.0,0.0,0.0,3.0,12.0,0.0,21.0,5.0,0.0
20230513,강원도,42.0,서울특별시,11.0,성북구,11290.0,0.0,10.0,6.0,3.0,0.0,0.0,9.0,3.0,51.0,8.0,0.0
20230513,강원도,42.0,서울특별시,11.0,강북구,11305.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,14.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,3.0,0.0,3.0,0.0,38.0,0.0,23.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,은평구,11380.0,0.0,0.0,4.0,0.0,0.0,0.0,37.0,0.0,7.0,6.0,0.0
20230513,강원도,42.0,서울특별시,11.0,서대문구,11410.0,0.0,5.0,0.0,4.0,0.0,0.0,21.0,0.0,4.0,3.0,0.0
20230513,강원도,42.0,서울특별시,11.0,마포구,11440.0,0.0,9.0,4.0,3.0,0.0,0.0,18.0,0.0,7.0,4.0,0.0
20230513,강원도,42.0,서울특별시,11.0,양천구,11470.0,0.0,7.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,강서구,11500.0,0.0,9.0,8.0,4.0,5.0,0.0,69.0,0.0,54.0,6.0,3.0
20230513,강원도,42.0,서울특별시,11.0,구로구,11530.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,0.0,17.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,금천구,11545.0,0.0,6.0,0.0,7.0,9.0,0.0,14.0,0.0,28.0,7.0,0.0
20230513,강원도,42.0,서울특별시,11.0,영등포구,11560.0,0.0,4.0,0.0,7.0,0.0,0.0,12.0,0.0,5.0,5.0,3.0
20230513,강원도,42.0,서울특별시,11.0,동작구,11590.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,관악구,11620.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0.0,9.0,5.0,0.0
20230513,강원도,42.0,서울특별시,11.0,서초구,11650.0,0.0,9.0,6.0,3.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0
20230513,강원도,42.0,서울특별시,11.0,강남구,11680.0,0.0,50.0,9.0,3.0,4.0,0.0,23.0,0.0,33.0,4.0,0.0
20230513,강원도,42.0,서울특별시,11.0,송파구,11710.0,0.0,10.0,5.0,0.0,5.0,0.0,48.0,0.0,15.0,11.0,3.0
20230513,강원도,42.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,9.0,4.0,0.0
20230508,전라북도,45.0,서울특별시,11.0,종로구,11110.0,5.0,52.0,7.0,18.0,82.0,8.0,335.0,11.0,114.0,22.0,25.0
20230508,전라북도,45.0,서울특별시,11.0,중구,11140.0,9.0,91.0,12.0,21.0,73.0,5.0,333.0,12.0,143.0,20.0,22.0
20230508,전라북도,45.0,서울특별시,11.0,용산구,11170.0,13.0,57.0,10.0,35.0,100.0,10.0,432.0,11.0,138.0,15.0,29.0
20230508,전라북도,45.0,서울특별시,11.0,성동구,11200.0,13.0,139.0,30.0,16.0,105.0,13.0,451.0,18.0,293.0,50.0,58.0
20230508,전라북도,45.0,서울특별시,11.0,광진구,11215.0,9.0,94.0,7.0,20.0,126.0,10.0,522.0,22.0,227.0,32.0,53.0
20230508,전라북도,45.0,서울특별시,11.0,동대문구,11230.0,10.0,90.0,7.0,19.0,132.0,12.0,515.0,18.0,279.0,30.0,43.0
20230508,전라북도,45.0,서울특별시,11.0,중랑구,11260.0,10.0,82.0,8.0,15.0,106.0,13.0,508.0,27.0,243.0,36.0,65.0
20230508,전라북도,45.0,서울특별시,11.0,성북구,11290.0,14.0,129.0,7.0,23.0,148.0,20.0,697.0,34.0,376.0,37.0,52.0
20230508,전라북도,45.0,서울특별시,11.0,강북구,11305.0,13.0,64.0,0.0,11.0,91.0,8.0,459.0,11.0,168.0,7.0,48.0
20230508,전라북도,45.0,서울특별시,11.0,도봉구,11320.0,14.0,66.0,3.0,16.0,88.0,11.0,490.0,14.0,180.0,22.0,49.0
20230508,전라북도,45.0,서울특별시,11.0,노원구,11350.0,16.0,87.0,14.0,27.0,158.0,22.0,738.0,33.0,300.0,43.0,70.0
20230508,전라북도,45.0,서울특별시,11.0,은평구,11380.0,11.0,74.0,12.0,19.0,150.0,17.0,742.0,19.0,281.0,35.0,72.0
20230508,전라북도,45.0,서울특별시,11.0,서대문구,11410.0,16.0,90.0,9.0,8.0,109.0,15.0,520.0,15.0,243.0,16.0,45.0
20230508,전라북도,45.0,서울특별시,11.0,마포구,11440.0,19.0,122.0,23.0,27.0,143.0,12.0,685.0,15.0,321.0,34.0,61.0
20230508,전라북도,45.0,서울특별시,11.0,양천구,11470.0,19.0,101.0,11.0,12.0,125.0,13.0,661.0,29.0,314.0,29.0,61.0
20230508,전라북도,45.0,서울특별시,11.0,강서구,11500.0,23.0,118.0,31.0,24.0,237.0,26.0,982.0,22.0,487.0,47.0,94.0
20230508,전라북도,45.0,서울특별시,11.0,구로구,11530.0,7.0,89.0,9.0,33.0,143.0,13.0,612.0,18.0,280.0,25.0,60.0
20230508,전라북도,45.0,서울특별시,11.0,금천구,11545.0,10.0,60.0,8.0,18.0,87.0,15.0,373.0,9.0,161.0,29.0,29.0
20230508,전라북도,45.0,서울특별시,11.0,영등포구,11560.0,18.0,102.0,16.0,24.0,145.0,18.0,692.0,15.0,260.0,41.0,80.0
20230508,전라북도,45.0,서울특별시,11.0,동작구,11590.0,20.0,97.0,10.0,19.0,119.0,15.0,636.0,12.0,260.0,41.0,69.0
20230508,전라북도,45.0,서울특별시,11.0,관악구,11620.0,14.0,113.0,12.0,26.0,166.0,13.0,803.0,19.0,343.0,40.0,84.0
20230508,전라북도,45.0,서울특별시,11.0,서초구,11650.0,23.0,122.0,7.0,23.0,141.0,26.0,806.0,20.0,298.0,35.0,74.0
20230508,전라북도,45.0,서울특별시,11.0,강남구,11680.0,27.0,176.0,25.0,30.0,211.0,36.0,1137.0,26.0,390.0,39.0,94.0
20230508,전라북도,45.0,서울특별시,11.0,송파구,11710.0,22.0,163.0,21.0,41.0,243.0,21.0,1139.0,29.0,479.0,60.0,97.0
20230508,전라북도,45.0,서울특별시,11.0,강동구,11740.0,23.0,98.0,10.0,32.0,150.0,20.0,659.0,29.0,326.0,42.0,61.0
20230516,전라남도,46.0,서울특별시,11.0,종로구,11110.0,0.0,11.0,3.0,4.0,28.0,0.0,219.0,0.0,22.0,11.0,0.0
20230516,전라남도,46.0,서울특별시,11.0,중구,11140.0,0.0,41.0,8.0,5.0,16.0,0.0,161.0,0.0,54.0,7.0,0.0
20230516,전라남도,46.0,서울특별시,11.0,용산구,11170.0,0.0,8.0,0.0,36.0,24.0,0.0,235.0,0.0,20.0,5.0,4.0
20230516,전라남도,46.0,서울특별시,11.0,성동구,11200.0,0.0,36.0,6.0,3.0,24.0,0.0,280.0,0.0,62.0,31.0,6.0
20230516,전라남도,46.0,서울특별시,11.0,광진구,11215.0,0.0,15.0,6.0,5.0,48.0,0.0,273.0,0.0,22.0,3.0,6.0
20230516,전라남도,46.0,서울특별시,11.0,동대문구,11230.0,0.0,22.0,3.0,4.0,37.0,0.0,298.0,0.0,26.0,8.0,5.0
20230516,전라남도,46.0,서울특별시,11.0,중랑구,11260.0,0.0,25.0,0.0,0.0,26.0,0.0,307.0,0.0,21.0,9.0,5.0
20230516,전라남도,46.0,서울특별시,11.0,성북구,11290.0,0.0,50.0,5.0,6.0,40.0,0.0,353.0,4.0,49.0,13.0,11.0
20230516,전라남도,46.0,서울특별시,11.0,강북구,11305.0,0.0,13.0,3.0,0.0,16.0,0.0,277.0,0.0,23.0,4.0,0.0
20230516,전라남도,46.0,서울특별시,11.0,도봉구,11320.0,0.0,20.0,0.0,4.0,22.0,3.0,252.0,0.0,12.0,0.0,3.0
20230516,전라남도,46.0,서울특별시,11.0,노원구,11350.0,0.0,15.0,6.0,0.0,30.0,0.0,422.0,0.0,31.0,4.0,15.0
20230516,전라남도,46.0,서울특별시,11.0,은평구,11380.0,0.0,17.0,4.0,0.0,30.0,4.0,418.0,0.0,16.0,6.0,3.0
20230516,전라남도,46.0,서울특별시,11.0,서대문구,11410.0,0.0,20.0,4.0,7.0,19.0,0.0,335.0,0.0,19.0,4.0,7.0
20230516,전라남도,46.0,서울특별시,11.0,마포구,11440.0,3.0,27.0,12.0,16.0,39.0,3.0,348.0,3.0,25.0,13.0,12.0
20230516,전라남도,46.0,서울특별시,11.0,양천구,11470.0,0.0,24.0,0.0,0.0,45.0,4.0,361.0,0.0,14.0,4.0,5.0
20230516,전라남도,46.0,서울특별시,11.0,강서구,11500.0,0.0,36.0,9.0,6.0,52.0,6.0,568.0,7.0,64.0,13.0,10.0
20230516,전라남도,46.0,서울특별시,11.0,구로구,11530.0,0.0,28.0,4.0,14.0,28.0,6.0,382.0,3.0,36.0,6.0,12.0
20230516,전라남도,46.0,서울특별시,11.0,금천구,11545.0,0.0,22.0,0.0,11.0,24.0,3.0,206.0,3.0,33.0,5.0,14.0
20230516,전라남도,46.0,서울특별시,11.0,영등포구,11560.0,0.0,23.0,7.0,11.0,40.0,4.0,389.0,0.0,22.0,22.0,8.0
20230516,전라남도,46.0,서울특별시,11.0,동작구,11590.0,0.0,16.0,11.0,9.0,28.0,0.0,355.0,0.0,23.0,4.0,8.0
20230516,전라남도,46.0,서울특별시,11.0,관악구,11620.0,0.0,23.0,6.0,7.0,32.0,3.0,448.0,0.0,20.0,4.0,12.0
20230516,전라남도,46.0,서울특별시,11.0,서초구,11650.0,0.0,25.0,0.0,3.0,47.0,3.0,468.0,0.0,21.0,7.0,12.0
20230516,전라남도,46.0,서울특별시,11.0,강남구,11680.0,4.0,91.0,8.0,16.0,70.0,5.0,651.0,0.0,44.0,14.0,14.0
20230516,전라남도,46.0,서울특별시,11.0,송파구,11710.0,0.0,32.0,12.0,11.0,54.0,5.0,637.0,0.0,30.0,23.0,11.0
20230516,전라남도,46.0,서울특별시,11.0,강동구,11740.0,0.0,22.0,5.0,5.0,35.0,0.0,375.0,0.0,16.0,7.0,10.0
20230506,전라남도,46.0,서울특별시,11.0,종로구,11110.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,5.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,중구,11140.0,0.0,8.0,0.0,0.0,3.0,0.0,16.0,0.0,33.0,10.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,용산구,11170.0,0.0,5.0,0.0,17.0,3.0,0.0,16.0,0.0,16.0,4.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,성동구,11200.0,0.0,6.0,4.0,0.0,3.0,0.0,22.0,0.0,46.0,27.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,광진구,11215.0,0.0,0.0,0.0,0.0,22.0,0.0,19.0,0.0,14.0,3.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,동대문구,11230.0,0.0,11.0,0.0,0.0,8.0,0.0,14.0,0.0,15.0,5.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,중랑구,11260.0,0.0,7.0,0.0,0.0,3.0,0.0,17.0,3.0,27.0,7.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,성북구,11290.0,0.0,13.0,0.0,3.0,3.0,0.0,28.0,0.0,36.0,5.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,강북구,11305.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,13.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,은평구,11380.0,0.0,0.0,3.0,0.0,4.0,0.0,26.0,0.0,9.0,11.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,서대문구,11410.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,마포구,11440.0,0.0,7.0,6.0,8.0,5.0,0.0,19.0,6.0,8.0,5.0,4.0
20230506,전라남도,46.0,서울특별시,11.0,양천구,11470.0,0.0,4.0,0.0,0.0,4.0,0.0,31.0,0.0,6.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,강서구,11500.0,0.0,7.0,8.0,5.0,7.0,0.0,29.0,0.0,44.0,3.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,구로구,11530.0,0.0,4.0,4.0,0.0,3.0,0.0,22.0,0.0,27.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,금천구,11545.0,0.0,7.0,0.0,0.0,9.0,3.0,16.0,0.0,25.0,8.0,5.0
20230506,전라남도,46.0,서울특별시,11.0,영등포구,11560.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,3.0,8.0,4.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,동작구,11590.0,0.0,4.0,0.0,0.0,9.0,0.0,32.0,0.0,6.0,0.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,관악구,11620.0,0.0,6.0,0.0,3.0,5.0,0.0,37.0,0.0,6.0,5.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,서초구,11650.0,0.0,5.0,5.0,0.0,4.0,3.0,26.0,0.0,9.0,3.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,강남구,11680.0,0.0,18.0,7.0,4.0,5.0,0.0,41.0,0.0,15.0,4.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,송파구,11710.0,0.0,5.0,3.0,4.0,4.0,0.0,33.0,0.0,15.0,14.0,0.0
20230506,전라남도,46.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,4.0,7.0,0.0
20230510,경상북도,47.0,서울특별시,11.0,종로구,11110.0,10.0,46.0,9.0,19.0,90.0,3.0,317.0,0.0,62.0,10.0,71.0
20230510,경상북도,47.0,서울특별시,11.0,중구,11140.0,9.0,42.0,6.0,8.0,77.0,6.0,321.0,3.0,79.0,16.0,82.0
20230510,경상북도,47.0,서울특별시,11.0,용산구,11170.0,4.0,34.0,5.0,57.0,95.0,10.0,416.0,3.0,44.0,11.0,86.0
20230510,경상북도,47.0,서울특별시,11.0,성동구,11200.0,8.0,62.0,26.0,11.0,126.0,5.0,398.0,3.0,182.0,94.0,140.0
20230510,경상북도,47.0,서울특별시,11.0,광진구,11215.0,17.0,50.0,7.0,22.0,127.0,6.0,436.0,5.0,88.0,15.0,159.0
20230510,경상북도,47.0,서울특별시,11.0,동대문구,11230.0,6.0,43.0,11.0,16.0,130.0,6.0,464.0,4.0,141.0,15.0,161.0
20230510,경상북도,47.0,서울특별시,11.0,중랑구,11260.0,7.0,46.0,6.0,18.0,165.0,11.0,446.0,9.0,122.0,19.0,124.0
20230510,경상북도,47.0,서울특별시,11.0,성북구,11290.0,15.0,69.0,11.0,20.0,137.0,8.0,625.0,5.0,172.0,19.0,183.0
20230510,경상북도,47.0,서울특별시,11.0,강북구,11305.0,9.0,20.0,11.0,13.0,95.0,10.0,360.0,3.0,81.0,14.0,87.0
20230510,경상북도,47.0,서울특별시,11.0,도봉구,11320.0,10.0,37.0,10.0,13.0,93.0,5.0,369.0,5.0,82.0,8.0,105.0
20230510,경상북도,47.0,서울특별시,11.0,노원구,11350.0,11.0,58.0,13.0,17.0,183.0,11.0,700.0,5.0,110.0,20.0,189.0
20230510,경상북도,47.0,서울특별시,11.0,은평구,11380.0,20.0,50.0,19.0,21.0,173.0,10.0,642.0,12.0,79.0,15.0,177.0
20230510,경상북도,47.0,서울특별시,11.0,서대문구,11410.0,5.0,38.0,4.0,21.0,130.0,5.0,473.0,8.0,91.0,14.0,152.0
20230510,경상북도,47.0,서울특별시,11.0,마포구,11440.0,15.0,70.0,16.0,27.0,153.0,9.0,597.0,11.0,108.0,19.0,189.0
20230510,경상북도,47.0,서울특별시,11.0,양천구,11470.0,12.0,68.0,12.0,12.0,153.0,6.0,556.0,6.0,90.0,23.0,151.0
20230510,경상북도,47.0,서울특별시,11.0,강서구,11500.0,18.0,89.0,10.0,32.0,233.0,12.0,894.0,10.0,244.0,32.0,447.0
20230510,경상북도,47.0,서울특별시,11.0,구로구,11530.0,12.0,36.0,42.0,36.0,169.0,14.0,610.0,5.0,107.0,15.0,164.0
20230510,경상북도,47.0,서울특별시,11.0,금천구,11545.0,19.0,50.0,8.0,17.0,105.0,6.0,347.0,4.0,93.0,23.0,103.0
20230510,경상북도,47.0,서울특별시,11.0,영등포구,11560.0,10.0,60.0,13.0,41.0,151.0,13.0,610.0,19.0,71.0,31.0,183.0
20230510,경상북도,47.0,서울특별시,11.0,동작구,11590.0,10.0,38.0,18.0,13.0,125.0,7.0,490.0,7.0,85.0,15.0,166.0
20230510,경상북도,47.0,서울특별시,11.0,관악구,11620.0,16.0,50.0,20.0,31.0,192.0,8.0,676.0,4.0,126.0,33.0,231.0
20230510,경상북도,47.0,서울특별시,11.0,서초구,11650.0,17.0,81.0,11.0,31.0,150.0,12.0,651.0,7.0,81.0,17.0,194.0
20230510,경상북도,47.0,서울특별시,11.0,강남구,11680.0,19.0,166.0,26.0,33.0,246.0,9.0,905.0,8.0,144.0,36.0,215.0
20230510,경상북도,47.0,서울특별시,11.0,송파구,11710.0,16.0,76.0,21.0,36.0,245.0,11.0,950.0,18.0,144.0,50.0,296.0
20230510,경상북도,47.0,서울특별시,11.0,강동구,11740.0,12.0,73.0,10.0,21.0,166.0,4.0,578.0,5.0,109.0,40.0,183.0
20230521,울산광역시,31.0,서울특별시,11.0,종로구,11110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,성동구,11200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,광진구,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,동대문구,11230.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,성북구,11290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,은평구,11380.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,마포구,11440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,양천구,11470.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,강서구,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,금천구,11545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,영등포구,11560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,동작구,11590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,관악구,11620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,서초구,11650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,강남구,11680.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,송파구,11710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230521,울산광역시,31.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230531,대전광역시,30.0,서울특별시,11.0,종로구,11110.0,4.0,31.0,10.0,9.0,104.0,6.0,352.0,5.0,40.0,29.0,13.0
20230531,대전광역시,30.0,서울특별시,11.0,중구,11140.0,7.0,49.0,8.0,11.0,101.0,8.0,281.0,13.0,79.0,27.0,37.0
20230531,대전광역시,30.0,서울특별시,11.0,용산구,11170.0,5.0,45.0,8.0,45.0,85.0,7.0,304.0,8.0,47.0,18.0,32.0
20230531,대전광역시,30.0,서울특별시,11.0,성동구,11200.0,8.0,67.0,33.0,16.0,128.0,10.0,407.0,23.0,142.0,85.0,37.0
20230531,대전광역시,30.0,서울특별시,11.0,광진구,11215.0,15.0,53.0,12.0,16.0,128.0,9.0,367.0,15.0,51.0,32.0,41.0
20230531,대전광역시,30.0,서울특별시,11.0,동대문구,11230.0,12.0,64.0,6.0,16.0,124.0,6.0,390.0,28.0,72.0,25.0,49.0
20230531,대전광역시,30.0,서울특별시,11.0,중랑구,11260.0,15.0,36.0,9.0,18.0,132.0,13.0,368.0,24.0,55.0,32.0,34.0
20230531,대전광역시,30.0,서울특별시,11.0,성북구,11290.0,20.0,78.0,13.0,22.0,149.0,7.0,426.0,26.0,110.0,24.0,53.0
20230531,대전광역시,30.0,서울특별시,11.0,강북구,11305.0,3.0,37.0,0.0,21.0,91.0,9.0,274.0,19.0,55.0,15.0,25.0
20230531,대전광역시,30.0,서울특별시,11.0,도봉구,11320.0,3.0,30.0,0.0,20.0,111.0,8.0,282.0,18.0,46.0,18.0,23.0
20230531,대전광역시,30.0,서울특별시,11.0,노원구,11350.0,10.0,63.0,9.0,19.0,169.0,17.0,475.0,29.0,71.0,22.0,46.0
