DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230422,전라북도,45.0,서울특별시,11.0,중랑구,11260.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,52.0,5.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,성북구,11290.0,0.0,24.0,4.0,0.0,5.0,3.0,7.0,0.0,77.0,5.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,강북구,11305.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,도봉구,11320.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,노원구,11350.0,0.0,13.0,0.0,4.0,5.0,0.0,0.0,0.0,32.0,4.0,5.0
20230422,전라북도,45.0,서울특별시,11.0,은평구,11380.0,0.0,8.0,3.0,0.0,3.0,0.0,4.0,0.0,31.0,0.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,서대문구,11410.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,34.0,0.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,마포구,11440.0,0.0,7.0,0.0,4.0,5.0,0.0,3.0,0.0,35.0,8.0,3.0
20230422,전라북도,45.0,서울특별시,11.0,양천구,11470.0,0.0,12.0,4.0,0.0,3.0,3.0,0.0,0.0,32.0,4.0,4.0
20230422,전라북도,45.0,서울특별시,11.0,강서구,11500.0,0.0,16.0,3.0,3.0,6.0,0.0,3.0,0.0,77.0,4.0,4.0
20230422,전라북도,45.0,서울특별시,11.0,구로구,11530.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,42.0,3.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,금천구,11545.0,0.0,6.0,0.0,3.0,4.0,0.0,3.0,0.0,39.0,4.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,영등포구,11560.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,3.0
20230422,전라북도,45.0,서울특별시,11.0,동작구,11590.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,관악구,11620.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,5.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,서초구,11650.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,33.0,5.0,0.0
20230422,전라북도,45.0,서울특별시,11.0,강남구,11680.0,0.0,48.0,0.0,0.0,4.0,0.0,4.0,0.0,57.0,4.0,6.0
20230422,전라북도,45.0,서울특별시,11.0,송파구,11710.0,0.0,23.0,4.0,6.0,3.0,0.0,0.0,0.0,54.0,7.0,3.0
20230422,전라북도,45.0,서울특별시,11.0,강동구,11740.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,13.0,0.0
20230402,경기도,41.0,서울특별시,11.0,종로구,11110.0,26.0,70.0,304.0,57.0,142.0,34.0,411.0,16.0,304.0,91.0,86.0
20230402,경기도,41.0,서울특별시,11.0,중구,11140.0,7.0,101.0,289.0,54.0,189.0,48.0,402.0,21.0,294.0,102.0,94.0
20230402,경기도,41.0,서울특별시,11.0,용산구,11170.0,26.0,152.0,334.0,63.0,224.0,75.0,614.0,38.0,539.0,158.0,166.0
20230402,경기도,41.0,서울특별시,11.0,성동구,11200.0,21.0,145.0,346.0,70.0,300.0,87.0,762.0,44.0,653.0,207.0,255.0
20230402,경기도,41.0,서울특별시,11.0,광진구,11215.0,16.0,169.0,446.0,94.0,284.0,65.0,860.0,35.0,682.0,190.0,248.0
20230402,경기도,41.0,서울특별시,11.0,동대문구,11230.0,12.0,197.0,471.0,62.0,286.0,81.0,767.0,35.0,630.0,212.0,207.0
20230402,경기도,41.0,서울특별시,11.0,중랑구,11260.0,14.0,133.0,326.0,71.0,307.0,70.0,638.0,40.0,630.0,138.0,227.0
20230402,경기도,41.0,서울특별시,11.0,성북구,11290.0,21.0,171.0,551.0,91.0,361.0,92.0,1079.0,73.0,781.0,201.0,273.0
20230402,경기도,41.0,서울특별시,11.0,강북구,11305.0,11.0,107.0,254.0,43.0,218.0,57.0,562.0,30.0,484.0,94.0,185.0
20230402,경기도,41.0,서울특별시,11.0,도봉구,11320.0,15.0,67.0,245.0,56.0,251.0,50.0,632.0,24.0,560.0,101.0,238.0
20230402,경기도,41.0,서울특별시,11.0,노원구,11350.0,14.0,153.0,528.0,89.0,367.0,94.0,1045.0,66.0,933.0,196.0,352.0
20230402,경기도,41.0,서울특별시,11.0,은평구,11380.0,24.0,168.0,488.0,100.0,391.0,99.0,912.0,43.0,806.0,191.0,349.0
20230402,경기도,41.0,서울특별시,11.0,서대문구,11410.0,23.0,130.0,530.0,72.0,292.0,74.0,719.0,41.0,597.0,159.0,207.0
20230402,경기도,41.0,서울특별시,11.0,마포구,11440.0,29.0,236.0,715.0,134.0,366.0,100.0,1077.0,70.0,784.0,231.0,288.0
20230402,경기도,41.0,서울특별시,11.0,양천구,11470.0,27.0,131.0,702.0,89.0,408.0,94.0,807.0,61.0,983.0,217.0,315.0
20230402,경기도,41.0,서울특별시,11.0,강서구,11500.0,33.0,233.0,775.0,134.0,527.0,154.0,1285.0,85.0,1067.0,251.0,443.0
20230402,경기도,41.0,서울특별시,11.0,구로구,11530.0,17.0,118.0,468.0,79.0,397.0,85.0,843.0,56.0,752.0,179.0,306.0
20230402,경기도,41.0,서울특별시,11.0,금천구,11545.0,10.0,75.0,241.0,53.0,203.0,49.0,526.0,30.0,384.0,88.0,147.0
20230402,경기도,41.0,서울특별시,11.0,영등포구,11560.0,30.0,178.0,601.0,98.0,416.0,73.0,960.0,53.0,751.0,245.0,303.0
20230402,경기도,41.0,서울특별시,11.0,동작구,11590.0,36.0,137.0,587.0,102.0,357.0,76.0,1015.0,56.0,815.0,183.0,274.0
20230402,경기도,41.0,서울특별시,11.0,관악구,11620.0,15.0,175.0,544.0,99.0,433.0,83.0,1012.0,35.0,850.0,224.0,305.0
20230402,경기도,41.0,서울특별시,11.0,서초구,11650.0,46.0,241.0,969.0,133.0,449.0,122.0,1109.0,79.0,1015.0,257.0,296.0
20230402,경기도,41.0,서울특별시,11.0,강남구,11680.0,62.0,411.0,1420.0,150.0,590.0,188.0,1695.0,118.0,1333.0,372.0,462.0
20230402,경기도,41.0,서울특별시,11.0,송파구,11710.0,54.0,319.0,987.0,206.0,619.0,164.0,1620.0,110.0,1436.0,353.0,518.0
20230402,경기도,41.0,서울특별시,11.0,강동구,11740.0,19.0,152.0,585.0,91.0,422.0,87.0,983.0,66.0,888.0,229.0,291.0
20230430,대전광역시,30.0,서울특별시,11.0,종로구,11110.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,중구,11140.0,0.0,0.0,0.0,0.0,8.0,0.0,69.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,0.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,성동구,11200.0,0.0,0.0,0.0,0.0,10.0,0.0,46.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,광진구,11215.0,0.0,0.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,동대문구,11230.0,0.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,중랑구,11260.0,0.0,0.0,0.0,0.0,13.0,0.0,49.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,성북구,11290.0,0.0,0.0,0.0,0.0,7.0,0.0,73.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,강북구,11305.0,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,0.0,0.0,9.0,0.0,87.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,은평구,11380.0,0.0,0.0,0.0,0.0,13.0,0.0,71.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,서대문구,11410.0,0.0,0.0,0.0,0.0,11.0,0.0,53.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,마포구,11440.0,0.0,0.0,0.0,0.0,9.0,0.0,77.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,양천구,11470.0,0.0,0.0,0.0,0.0,15.0,0.0,68.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,강서구,11500.0,0.0,0.0,0.0,0.0,13.0,0.0,125.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,구로구,11530.0,0.0,0.0,0.0,0.0,7.0,0.0,61.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,금천구,11545.0,0.0,0.0,0.0,0.0,10.0,0.0,62.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,영등포구,11560.0,0.0,0.0,0.0,0.0,13.0,0.0,64.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,동작구,11590.0,0.0,0.0,0.0,0.0,12.0,0.0,67.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,관악구,11620.0,0.0,0.0,0.0,0.0,6.0,0.0,92.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,서초구,11650.0,0.0,0.0,0.0,0.0,25.0,0.0,127.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,강남구,11680.0,0.0,0.0,0.0,0.0,32.0,0.0,157.0,0.0,0.0,0.0,7.0
20230430,대전광역시,30.0,서울특별시,11.0,송파구,11710.0,0.0,0.0,0.0,0.0,20.0,0.0,143.0,0.0,0.0,0.0,0.0
20230430,대전광역시,30.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,19.0,0.0,49.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,종로구,11110.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,중구,11140.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,성동구,11200.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,광진구,11215.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,동대문구,11230.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,중랑구,11260.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,성북구,11290.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0
20230409,세종특별자치시,36.0,서울특별시,11.0,강북구,11305.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,은평구,11380.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,서대문구,11410.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,마포구,11440.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,양천구,11470.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,강서구,11500.0,0.0,0.0,0.0,0.0,74.0,0.0,5.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,구로구,11530.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,금천구,11545.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,영등포구,11560.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,동작구,11590.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,관악구,11620.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0
20230409,세종특별자치시,36.0,서울특별시,11.0,서초구,11650.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,강남구,11680.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,8.0
20230409,세종특별자치시,36.0,서울특별시,11.0,송파구,11710.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,세종특별자치시,36.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,종로구,11110.0,0.0,0.0,0.0,7.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,중구,11140.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,3.0,4.0
20230409,충청남도,44.0,서울특별시,11.0,용산구,11170.0,0.0,0.0,5.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,3.0
20230409,충청남도,44.0,서울특별시,11.0,성동구,11200.0,0.0,5.0,0.0,0.0,14.0,0.0,39.0,0.0,0.0,3.0,5.0
20230409,충청남도,44.0,서울특별시,11.0,광진구,11215.0,0.0,3.0,3.0,5.0,11.0,0.0,48.0,0.0,0.0,0.0,9.0
20230409,충청남도,44.0,서울특별시,11.0,동대문구,11230.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,7.0
20230409,충청남도,44.0,서울특별시,11.0,중랑구,11260.0,0.0,0.0,0.0,3.0,20.0,0.0,52.0,0.0,0.0,4.0,4.0
20230409,충청남도,44.0,서울특별시,11.0,성북구,11290.0,0.0,0.0,0.0,5.0,12.0,0.0,55.0,0.0,0.0,0.0,3.0
20230409,충청남도,44.0,서울특별시,11.0,강북구,11305.0,0.0,0.0,3.0,3.0,6.0,0.0,28.0,0.0,0.0,0.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,도봉구,11320.0,0.0,0.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,3.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,노원구,11350.0,0.0,0.0,4.0,6.0,15.0,0.0,50.0,0.0,0.0,8.0,7.0
20230409,충청남도,44.0,서울특별시,11.0,은평구,11380.0,4.0,0.0,4.0,0.0,8.0,0.0,49.0,0.0,0.0,5.0,5.0
20230409,충청남도,44.0,서울특별시,11.0,서대문구,11410.0,4.0,6.0,3.0,0.0,23.0,0.0,33.0,0.0,0.0,3.0,4.0
20230409,충청남도,44.0,서울특별시,11.0,마포구,11440.0,4.0,4.0,5.0,4.0,15.0,0.0,47.0,0.0,0.0,5.0,7.0
20230409,충청남도,44.0,서울특별시,11.0,양천구,11470.0,4.0,3.0,4.0,6.0,7.0,0.0,50.0,0.0,0.0,5.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,강서구,11500.0,3.0,0.0,4.0,9.0,43.0,0.0,66.0,0.0,0.0,21.0,6.0
20230409,충청남도,44.0,서울특별시,11.0,구로구,11530.0,5.0,6.0,0.0,8.0,18.0,3.0,49.0,0.0,0.0,5.0,5.0
20230409,충청남도,44.0,서울특별시,11.0,금천구,11545.0,0.0,0.0,0.0,9.0,14.0,0.0,32.0,0.0,0.0,0.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,영등포구,11560.0,4.0,4.0,0.0,3.0,20.0,0.0,55.0,0.0,0.0,5.0,0.0
20230409,충청남도,44.0,서울특별시,11.0,동작구,11590.0,3.0,0.0,3.0,3.0,6.0,0.0,60.0,0.0,0.0,0.0,3.0
20230409,충청남도,44.0,서울특별시,11.0,관악구,11620.0,3.0,3.0,5.0,3.0,11.0,0.0,62.0,0.0,0.0,4.0,6.0
20230409,충청남도,44.0,서울특별시,11.0,서초구,11650.0,5.0,8.0,7.0,13.0,26.0,0.0,103.0,0.0,0.0,5.0,5.0
20230409,충청남도,44.0,서울특별시,11.0,강남구,11680.0,0.0,12.0,4.0,4.0,41.0,0.0,118.0,0.0,0.0,7.0,10.0
20230409,충청남도,44.0,서울특별시,11.0,송파구,11710.0,5.0,8.0,6.0,22.0,16.0,0.0,116.0,11.0,0.0,7.0,10.0
20230409,충청남도,44.0,서울특별시,11.0,강동구,11740.0,3.0,5.0,7.0,6.0,11.0,7.0,57.0,0.0,0.0,3.0,5.0
20230406,서울특별시,11.0,서울특별시,11.0,종로구,11110.0,103.0,628.0,296.0,377.0,567.0,114.0,623.0,53.0,1195.0,445.0,278.0
20230406,서울특별시,11.0,서울특별시,11.0,중구,11140.0,121.0,844.0,371.0,502.0,643.0,162.0,574.0,66.0,1782.0,616.0,402.0
20230406,서울특별시,11.0,서울특별시,11.0,용산구,11170.0,119.0,823.0,279.0,847.0,775.0,134.0,624.0,85.0,1484.0,558.0,403.0
20230406,서울특별시,11.0,서울특별시,11.0,성동구,11200.0,166.0,1208.0,545.0,677.0,793.0,195.0,682.0,123.0,3000.0,1173.0,503.0
20230406,서울특별시,11.0,서울특별시,11.0,광진구,11215.0,163.0,792.0,275.0,619.0,856.0,179.0,753.0,104.0,2274.0,719.0,523.0
20230406,서울특별시,11.0,서울특별시,11.0,동대문구,11230.0,151.0,876.0,330.0,503.0,776.0,156.0,738.0,121.0,2310.0,714.0,542.0
20230406,서울특별시,11.0,서울특별시,11.0,중랑구,11260.0,125.0,770.0,227.0,538.0,687.0,121.0,635.0,123.0,1970.0,637.0,482.0
20230406,서울특별시,11.0,서울특별시,11.0,성북구,11290.0,183.0,965.0,371.0,646.0,925.0,163.0,882.0,146.0,2847.0,862.0,688.0
20230406,서울특별시,11.0,서울특별시,11.0,강북구,11305.0,86.0,496.0,175.0,368.0,554.0,80.0,524.0,57.0,1471.0,424.0,330.0
20230406,서울특별시,11.0,서울특별시,11.0,도봉구,11320.0,87.0,488.0,155.0,409.0,551.0,90.0,512.0,87.0,1354.0,460.0,373.0
20230406,서울특별시,11.0,서울특별시,11.0,노원구,11350.0,140.0,844.0,323.0,674.0,988.0,149.0,921.0,165.0,2372.0,757.0,591.0
20230406,서울특별시,11.0,서울특별시,11.0,은평구,11380.0,149.0,836.0,272.0,576.0,837.0,181.0,900.0,126.0,2072.0,761.0,583.0
20230406,서울특별시,11.0,서울특별시,11.0,서대문구,11410.0,143.0,683.0,350.0,561.0,768.0,152.0,661.0,130.0,1808.0,657.0,404.0
20230406,서울특별시,11.0,서울특별시,11.0,마포구,11440.0,225.0,1214.0,495.0,867.0,1146.0,202.0,1002.0,185.0,2562.0,1053.0,621.0
20230406,서울특별시,11.0,서울특별시,11.0,양천구,11470.0,145.0,869.0,320.0,622.0,802.0,140.0,773.0,118.0,1906.0,727.0,521.0
20230406,서울특별시,11.0,서울특별시,11.0,강서구,11500.0,208.0,1358.0,489.0,989.0,1361.0,241.0,1323.0,201.0,3489.0,1142.0,970.0
20230406,서울특별시,11.0,서울특별시,11.0,구로구,11530.0,137.0,883.0,359.0,746.0,902.0,137.0,809.0,130.0,2083.0,692.0,565.0
20230406,서울특별시,11.0,서울특별시,11.0,금천구,11545.0,100.0,708.0,233.0,691.0,741.0,155.0,527.0,73.0,1480.0,498.0,396.0
20230406,서울특별시,11.0,서울특별시,11.0,영등포구,11560.0,180.0,1180.0,513.0,856.0,1083.0,216.0,964.0,155.0,2242.0,842.0,608.0
20230406,서울특별시,11.0,서울특별시,11.0,동작구,11590.0,147.0,846.0,350.0,567.0,790.0,149.0,854.0,143.0,2107.0,716.0,620.0
20230406,서울특별시,11.0,서울특별시,11.0,관악구,11620.0,190.0,1084.0,400.0,768.0,1100.0,189.0,1029.0,120.0,2933.0,916.0,832.0
20230406,서울특별시,11.0,서울특별시,11.0,서초구,11650.0,253.0,1278.0,529.0,961.0,1418.0,297.0,1396.0,173.0,2437.0,872.0,844.0
20230406,서울특별시,11.0,서울특별시,11.0,강남구,11680.0,393.0,2265.0,909.0,1437.0,2117.0,368.0,1728.0,210.0,4168.0,1423.0,1290.0
20230406,서울특별시,11.0,서울특별시,11.0,송파구,11710.0,271.0,1594.0,612.0,1166.0,1587.0,357.0,1533.0,223.0,3615.0,1239.0,1130.0
20230406,서울특별시,11.0,서울특별시,11.0,강동구,11740.0,156.0,901.0,308.0,670.0,938.0,210.0,855.0,171.0,2223.0,903.0,639.0
20230420,강원도,42.0,서울특별시,11.0,종로구,11110.0,0.0,21.0,11.0,7.0,19.0,0.0,92.0,6.0,26.0,9.0,9.0
20230420,강원도,42.0,서울특별시,11.0,중구,11140.0,0.0,36.0,9.0,6.0,19.0,4.0,114.0,6.0,43.0,16.0,17.0
